school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
Patterson International School,Jefferson County School District No. R-1,Lakewood,346,181,Yes under Community Eligibility Option (CEO),false
Pawnee School PK-12,School District No. Re-12 in the county of Weld and State of,Grover,61,29,Yes under Provision 2,true
Peak Expeditionary - Pennington,Jefferson County School District No. R-1,Wheat Ridge,316,128,Yes under Community Eligibility Option (CEO),false
Peak to Peak Charter School,Boulder Valley School District No. Re2,Lafayette,1447,255,Yes participating without using any Provision or the CEO,false
Peak Virtual Academy,Montrose County School District Re-1J,Montrose,262,100,Yes under Community Eligibility Option (CEO),false
Peakview Academy at Conrad Ball,Thompson School District R-2J,Loveland,536,336,Yes under Community Eligibility Option (CEO),true
Peakview Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Centennial,447,162,Yes under Community Eligibility Option (CEO),false
Peakview School,Huerfano School District Re-1,Walsenburg,181,165,Yes under Community Eligibility Option (CEO),true
Pear Park Elementary School,Mesa County Valley School District No. 51,Grand Junction,428,303,Yes under Community Eligibility Option (CEO),false
Peetz Elementary School,School District No. Re-5 Plateau,Peetz,114,27,Yes participating without using any Provision or the CEO,false
Peetz Junior-Senior High School,School District No. Re-5 Plateau,Peetz,90,25,Yes participating without using any Provision or the CEO,false
Penrose Elementary School,Colorado Springs School District No. 11 in the county of E,Colorado Springs,279,178,Yes under Community Eligibility Option (CEO),false
Penrose Elementary School,Fremont Re-2,Penrose,281,146,Yes under Community Eligibility Option (CEO),false
Performing Arts School on Broadway,Mapleton School District No. 1 in the county of Adams & St,Denver,169,107,Yes under Community Eligibility Option (CEO),false
Pete Mirich Elementary School,Weld County Reorganized School District No. Re-1,Lasalle,358,205,Yes under Community Eligibility Option (CEO),false
Peyton Elementary School,Peyton School District No. 23 in the county of El Paso and,Peyton,293,94,Yes under Community Eligibility Option (CEO),false
Peyton Junior High School,Peyton School District No. 23 in the county of El Paso and,Peyton,78,14,Yes under Community Eligibility Option (CEO),false
Peyton Online Academy,Peyton School District No. 23 in the county of El Paso and,Peyton,28,,No,false
Peyton Senior High School,Peyton School District No. 23 in the county of El Paso and,Peyton,197,51,Yes under Community Eligibility Option (CEO),false
Pikes Peak Early College,El Paso County Colorado School District 49,Colorado Springs,204,,No,false
Pikes Peak Online School,Education Reenvisioned BOCES,Westminster,438,,No,false
Pikes Peak School Expeditionary Learning,El Paso County Colorado School District 49,Falcon,400,64,Yes participating without using any Provision or the CEO,false
Pine Creek High School,Academy School District No. 20 in the county of El Paso an,Colorado Springs,1875,287,Yes participating without using any Provision or the CEO,false
Pine Grove Elementary School,Douglas County School District No. Re 1,Parker,480,50,Yes participating without using any Provision or the CEO,false
Pine Lane Elementary,Douglas County School District No. Re 1,Parker,744,241,Yes under Community Eligibility Option (CEO),false
Pine Ridge Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Aurora,617,132,Yes participating without using any Provision or the CEO,false
Pinello Elementary School,School District No. 3 in the county of El Paso and State of,Colorado Springs,301,179,Yes under Community Eligibility Option (CEO),false
Pinon Valley Elementary School,Cheyenne Mountain School District No. 12 in the county of E,Colorado Springs,315,72,Yes participating without using any Provision or the CEO,false
Pioneer Bilingual Elementary School,Boulder Valley School District No. Re2,Lafayette,439,203,Yes under Community Eligibility Option (CEO),false
Pioneer Elementary School,Academy School District No. 20 in the county of El Paso an,Colorado Springs,382,185,Yes under Community Eligibility Option (CEO),false
Pioneer Elementary School,School District No. Re-3 Fort Morgan,Fort Morgan,243,182,Yes under Community Eligibility Option (CEO),false
Pioneer Elementary School,Douglas County School District No. Re 1,Parker,449,124,Yes participating without using any Provision or the CEO,false
Pioneer Ridge Elementary School,Weld County School District No. Re-5J,Johnstown,528,117,Yes under Community Eligibility Option (CEO),false
Pioneer Technology and Arts Academy,El Paso County Colorado School District 49,Colorado Springs,538,155,Yes participating without using any Provision or the CEO,false
Place Bridge Academy,School District No. 1 in the county of Denver and State of C,Denver,824,702,Yes under Community Eligibility Option (CEO),true
Plainview Elementary School,Kiowa County School District No. Re-2,Sheridan Lake,21,11,Yes under Provision 2,false
Plainview Junior-Senior High School,Kiowa County School District No. Re-2,Sheridan Lake,11,3,Yes under Provision 2,true
Plateau Valley Elementary School,Plateau Valley School District No. 50 in the county of Mesa,Collbran,142,62,Yes under Community Eligibility Option (CEO),false
Plateau Valley High School,Plateau Valley School District No. 50 in the county of Mesa,Collbran,65,28,Yes under Community Eligibility Option (CEO),false
Plateau Valley Junior High School,Plateau Valley School District No. 50 in the county of Mesa,Collbran,41,19,Yes under Community Eligibility Option (CEO),false
Platte Canyon High School,Platte Canyon School District No. 1 of the county of Park,Bailey,183,55,Yes participating without using any Provision or the CEO,false
Platte River Charter Academy,Douglas County School District No. Re 1,Highlands Ranch,475,19,Yes participating without using any Provision or the CEO,false
Platte Valley Early Learning Center,Weld County School District No. Re-7,Kersey,81,,No,false
Platte Valley Elementary School,Weld County School District No. Re-7,Kersey,528,264,Yes under Community Eligibility Option (CEO),false
Platte Valley High School,Weld County School District No. Re-7,Kersey,331,165,Yes under Community Eligibility Option (CEO),false
Platte Valley Middle School,Weld County School District No. Re-7,Kersey,255,132,Yes under Community Eligibility Option (CEO),false
Platte Valley Youth Services Center,GreeleySchool District No. 6 in the county of Weld and Sta,Greeley,14,,No,false
Platteville Elementary School,Weld County Reorganized School District No. Re-1,Platteville,317,207,Yes under Community Eligibility Option (CEO),false
Pleasant View Charter School,Montezuma-Cortez School District No. Re-1,Pleasant View,35,19,Yes under Community Eligibility Option (CEO),false
Pleasant View Middle School,Pueblo County School District 70,Pueblo,348,193,Yes under Community Eligibility Option (CEO),true
Polaris Elementary School,School District No. 1 in the county of Denver and State of C,Denver,350,61,Yes participating without using any Provision or the CEO,false
Polaris Expeditionary Learning School,Poudre School District R-1,Fort Collins,406,109,Yes under Community Eligibility Option (CEO),false
Polton Community Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Aurora,466,259,Yes under Community Eligibility Option (CEO),false
Pomona Elementary School,Mesa County Valley School District No. 51,Grand Junction,395,198,Yes under Community Eligibility Option (CEO),false
Pomona Elementary School,Montrose County School District Re-1J,Montrose,335,226,Yes under Community Eligibility Option (CEO),false
Pomona Junior/Senior High School,Jefferson County School District No. R-1,Arvada,1252,594,Yes under Community Eligibility Option (CEO),false
Ponderosa Elementary,Thompson School District R-2J,Loveland,335,76,Yes under Community Eligibility Option (CEO),false
Ponderosa Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Aurora,634,453,Yes under Community Eligibility Option (CEO),false
Ponderosa High School,Douglas County School District No. Re 1,Parker,1406,222,Yes participating without using any Provision or the CEO,false
Poudre Community Academy,Poudre School District R-1,Fort Collins,212,162,Yes under Community Eligibility Option (CEO),true
Poudre High School,Poudre School District R-1,Fort Collins,1409,638,Yes under Community Eligibility Option (CEO),false
Powderhorn Elementary School,Jefferson County School District No. R-1,Littleton,522,134,Yes under Community Eligibility Option (CEO),false
Power Technical,El Paso County Colorado School District 49,Colorado Springs,405,188,Yes participating without using any Provision or the CEO,false
Prairie Creek High School,Strasburg School District 31J,Strasburg,22,12,Yes participating without using any Provision or the CEO,false
Prairie Crossing Elementary School,Douglas County School District No. Re 1,Parker,612,100,Yes participating without using any Provision or the CEO,false
Prairie Elementary School,School District No. Re-11 in the county of Weld and State of,New Raymer,72,18,Yes participating without using any Provision or the CEO,false
Prairie Heights Elementary School,Hanover School District No. 28 in the county of El Paso an,Fountain,130,89,Yes under Community Eligibility Option (CEO),false
Prairie Heights Middle School,GreeleySchool District No. 6 in the county of Weld and Sta,Evans,537,396,Yes under Community Eligibility Option (CEO),true
Prairie Hills Elementary School,Academy School District No. 20 in the county of El Paso an,Colorado Springs,348,142,Yes under Community Eligibility Option (CEO),false
