school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Nfl Yet College Prep Academy,Espiritu Community Development Corp. (4335),Phoenix,368,,Yes under Community Eligibility Option (CEO)
Nikolaus Homestead Elementary School,Show Low Unified District (4393),Show Low,383,,Yes participating without using any Provision or the CEO
Nizhoni Accelerated Academy,Tuba City Unified School District #15 (4197),Tuba City,36,,Yes under Community Eligibility Option (CEO)
Noah Webster Schools- Mesa,Noah Webster Schools - Mesa (10760),Mesa,525,,Yes under Community Eligibility Option (CEO)
Noah Webster Schools-Pima,Noah Webster Schools-Pima (92374),Scottsdale,251,,Yes under Community Eligibility Option (CEO)
Nogales High School,Nogales Unified District (4457),Nogales,1774,,Yes under Community Eligibility Option (CEO)
Norterra Canyon School,Deer Valley Unified District (4246),Phoenix,601,,Yes participating without using any Provision or the CEO
North Canyon High School,Paradise Valley Unified District (4241),Phoenix,1560,,Yes participating without using any Provision or the CEO
North High School,Phoenix Union High School District (4286),Phoenix,1837,,Yes under Community Eligibility Option (CEO)
North Ranch Elementary School,Paradise Valley Unified District (4241),Scottsdale,535,,Yes participating without using any Provision or the CEO
Northeast Campus,West-MEC - Western Maricopa Education Center (80923),Phoenix,50,,No
Northern Arizona Distance Learning,Flagstaff Unified District (4192),Flagstaff,33,,No
Northern Az Academy for Career Dev. - Taylor,Career Development Inc. (4400),Taylor,59,,Yes under Community Eligibility Option (CEO)
Northland Preparatory Academy,Northland Preparatory Academy (4204),Flagstaff,637,,Yes participating without using any Provision or the CEO
Northpoint Expeditionary Learning Academy,Compass Points International Inc (90533),Prescott,143,,No
Northwest Campus,West-MEC - Western Maricopa Education Center (80923),Surprise,40,,No
Nosotros Academy,Nosotros Inc (79881),Tucson,320,,Yes under Community Eligibility Option (CEO)
Nusd Online,Nogales Unified District (4457),Nogales,209,,No
O C Johnson School,Yuma Elementary District (4499),Yuma,352,,Yes under Provision 2
O'Connor Elementary School,Mesa Unified District (4235),Mesa,386,,Yes under Community Eligibility Option (CEO)
Oak Creek Elementary School,Cottonwood-Oak Creek Elementary District (4487),Cornville,238,,Yes under Community Eligibility Option (CEO)
Oak Tree Elementary,Gilbert Unified District (4239),Gilbert,384,,Yes participating without using any Provision or the CEO
Oakwood Elementary School,Peoria Unified School District (4237),Peoria,937,,Yes participating without using any Provision or the CEO
Oasis Elementary School,Peoria Unified School District (4237),Peoria,724,,Yes under Community Eligibility Option (CEO)
Ochoa Elementary School,Tucson Unified District (4403),Tucson,187,,Yes under Community Eligibility Option (CEO)
Ocotillo Early Learning Elementary School,Sunnyside Unified District (4407),Tucson,284,,No
Ocotillo Ridge Elementary,Vail Unified District (4413),Vail,723,,Yes participating without using any Provision or the CEO
Ocotillo School,Washington Elementary School District (4260),Phoenix,604,,Yes under Community Eligibility Option (CEO)
Odyssey Institute for Advanced and International Studies,The Odyssey Preparatory Academy Inc. (90287),Buckeye,1553,,No
Old Vail Middle School,Vail Unified District (4413),Vail,811,,Yes participating without using any Provision or the CEO
Ombudsman - Charter East,Ombudsman Educational Services Ltd.a subsidiary (4323),Phoenix,188,,No
Ombudsman - Charter Metro,Ombudsman Educational Services Ltd.a subsidiary (4323),Glendale,250,,No
Ombudsman - Charter Northeast,Ombudsman Educational Services Ltd.a subsidiary (4323),Tempe,93,,No
Ombudsman - Charter Northwest,Ombudsman Educational Services Ltd.a subsidiary (4323),Peoria,203,,No
Ombudsman - Charter Valencia,Ombudsman Educational Services Ltd.a subsidiary (4323),Tucson,205,,No
Ombudsman - Charter West,Ombudsman Educational Services Ltd.a subsidiary (4323),Phoenix,176,,No
Ombudsman Hiaki Charter,Ombudsman Educational Services Ltd.a subsidiary (4323),Tucson,152,,No
Ombudsman Online Academy,Ombudsman Educational Services Ltd.a subsidiary (4323),Glendale,469,,No
Omega Alpha Academy School,Omega Alpha Academy (79503),Douglas,201,,Yes participating without using any Provision or the CEO
Online School of Arizona,Online School of Arizona (1001719),Tucson,45,,No
Orange Grove Elementary School,Somerton Elementary District (4500),Somerton,412,,Yes under Community Eligibility Option (CEO)
Orange Grove Middle School,Catalina Foothills Unified District (4410),Tucson,683,,Yes participating without using any Provision or the CEO
Orangedale Early Learning Center,Balsz Elementary District (4268),Phoenix,32,,Yes under Community Eligibility Option (CEO)
Orangewood School,Washington Elementary School District (4260),Phoenix,797,,Yes under Community Eligibility Option (CEO)
Oro Grande Classical Academy,Lake Havasu Unified District (4368),Lake Havasu City,367,,Yes participating without using any Provision or the CEO
Osborn Middle School,Osborn Elementary District (4262),Phoenix,418,,Yes under Community Eligibility Option (CEO)
Owens Elementary School,Owens School District No.6 (4373),Wikieup,9,,No
P T Coe Elementary School,Isaac Elementary District (4259),Phoenix,369,,Yes under Community Eligibility Option (CEO)
Pace,Casa Grande Union High School District (4453),Casa Grande,83,,Yes under Community Eligibility Option (CEO)
Pace Preparatory Academy,PACE Preparatory Academy Inc. (79068),Prescott Valley,108,,No
Page High School,Page Unified School District #8 (4196),Page,727,,Yes under Community Eligibility Option (CEO)
Page Middle School,Page Unified School District #8 (4196),Page,510,,Yes under Community Eligibility Option (CEO)
Paideia Liberal Arts Academy,The Paideia Academies Inc (91250),Phoenix,266,,Yes under Community Eligibility Option (CEO)
Painted Sky Elementary School,Amphitheater Unified District (4406),Oro Valley,416,,Yes participating without using any Provision or the CEO
Palm Lane,Cartwright Elementary District (4282),Phoenix,602,,Yes under Community Eligibility Option (CEO)
Palm Valley Elementary,Litchfield Elementary District (4281),Goodyear,643,,Yes participating without using any Provision or the CEO
Palmcroft Elementary School,Yuma Elementary District (4499),Yuma,406,,Yes under Provision 2
Palo Verde Elementary School,Palo Verde Elementary District (4275),Palo Verde,482,,Yes under Community Eligibility Option (CEO)
Palo Verde High Magnet School,Tucson Unified District (4403),Tucson,767,,Yes under Community Eligibility Option (CEO)
Palo Verde Middle School,Washington Elementary School District (4260),Phoenix,797,,Yes under Community Eligibility Option (CEO)
Palo Verde School,Casa Grande Elementary District (4446),Casa Grande,548,,Yes under Community Eligibility Option (CEO)
Palominas Elementary School,Palominas Elementary School District 49 (4180),Hereford,271,,Yes participating without using any Provision or the CEO
Palomino Intermediate School,Paradise Valley Unified District (4241),Phoenix,383,,Yes under Community Eligibility Option (CEO)
Palomino Primary School,Paradise Valley Unified District (4241),Phoenix,590,,Yes under Community Eligibility Option (CEO)
Pan-American Charter School,Pan-American Elementary Charter (79578),Phoenix,1221,,Yes under Provision 2
Pantano High School,Vail Unified District (4413),Vail,95,,Yes participating without using any Provision or the CEO
Papago School,Creighton Elementary District (4263),Phoenix,757,,Yes under Community Eligibility Option (CEO)
Paradise Honors Elementary School,Paragon Management Inc. (5180),Surprise,1264,,Yes participating without using any Provision or the CEO
Paradise Honors High School,Paragon Management Inc. (5180),Surprise,1028,,Yes participating without using any Provision or the CEO
Paradise Honors Middle School,Paragon Management Inc. (5180),Surprise,696,,No
Paradise Valley High School,Paradise Valley Unified District (4241),Phoenix,1900,,Yes participating without using any Provision or the CEO
Paragon Science Academy,Daisy Education Corporation dba Paragon Science Ac (89917),Chandler,601,,Yes participating without using any Provision or the CEO
Park Elementary School,Holbrook Unified District (4389),Holbrook,161,,Yes under Community Eligibility Option (CEO)
Park Meadows Elementary School,Deer Valley Unified District (4246),Glendale,495,,Yes under Community Eligibility Option (CEO)
Parker Alternative School,Parker Unified School District (4510),Parker,37,,No
Parker High School,Parker Unified School District (4510),Parker,478,,Yes under Community Eligibility Option (CEO)
Parkridge Elementary,Peoria Unified School District (4237),Peoria,895,,Yes participating without using any Provision or the CEO
Pas Charter Online,PAS Charter Inc. dba Intelli-School (79953),Phoenix,9,,No
Paseo Hills School,Deer Valley Unified District (4246),Phoenix,689,,Yes under Community Eligibility Option (CEO)
Paseo Pointe Dual Language Academy,Laveen Elementary District (4276),Laveen,988,,Yes under Community Eligibility Option (CEO)
Paseo Verde Elementary School,Peoria Unified School District (4237),Peoria,689,,Yes participating without using any Provision or the CEO
Pat Tillman Middle School,Balsz Elementary District (4268),Phoenix,598,,Yes under Community Eligibility Option (CEO)
Patagonia Elementary School,Patagonia Elementary District (4460),Patagonia,124,,Yes under Community Eligibility Option (CEO)
Patagonia Montessori School,Patagonia Montessori Elementary School (79069),Patagonia,33,,No
Patagonia Union High School,Patagonia Union High School District (4462),Patagonia,71,,Yes under Community Eligibility Option (CEO)
Path to Potential,The Grande Innovation Academy (92978),Casa Grande,1,,No
Pathfinder Academy,Edkey Inc. - Pathfinder Academy (81045),Mesa,554,,Yes under Community Eligibility Option (CEO)
Pathways in Education,Pathways In Education-Arizona Inc. (92983),Phoenix,179,,No
Patterson Elementary,Mesa Unified District (4235),Mesa,733,,Yes participating without using any Provision or the CEO
Patterson Elementary School,Gilbert Unified District (4239),Gilbert,518,,Yes participating without using any Provision or the CEO
Paul Dunbar Lawrence School,Phoenix Elementary District (4256),Phoenix,125,,Yes under Community Eligibility Option (CEO)
Paul H Huber Jr High School,Douglas Unified District (4174),Douglas,381,,Yes under Community Eligibility Option (CEO)
Paul Revere Academy,Paul Revere Academy Inc. (1002013),Mesa,58,,No
Paulden Community School,Research Based Education Corporation (90275),Paulden,81,,Yes under Community Eligibility Option (CEO)
Paulo Freire Freedom School - Downtown,CITY Center for Collaborative Learning (85448),Tucson,54,,Yes participating without using any Provision or the CEO
Paulo Freire Freedom School - University,CITY Center for Collaborative Learning (85448),Tucson,73,,Yes participating without using any Provision or the CEO
Payson Elementary School,Payson Unified District (4209),Payson,430,,Yes under Community Eligibility Option (CEO)
Payson High School,Payson Unified District (4209),Payson,733,,Yes under Community Eligibility Option (CEO)
Pcjted - Amphitheater High School,Pima County JTED (89380),Tucson,1,,No
