school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
George Washington High,Ogden City District,Ogden,281,161,Yes under Community Eligibility Option (CEO),true
Glacier Hills Elementary,Canyons District,Sandy,626,235,Yes participating without using any Provision or the CEO,false
Glendale Middle,Salt Lake District,Salt Lake City,678,659,Yes under Community Eligibility Option (CEO),true
Golden Fields School,Jordan District,South Jordan,854,105,Yes participating without using any Provision or the CEO,false
Golden Spike Elementary,Box Elder District,Brigham City,924,334,Yes participating without using any Provision or the CEO,false
Goldminer's Daughter,Canyons District,Alta,11,3,No,false
Good Foundations Academy,Good Foundations Academy,Riverdale,441,149,Yes participating without using any Provision or the CEO,false
Goshen School,Nebo District,Goshen,327,132,Yes participating without using any Provision or the CEO,false
Grand County High,Grand District,Moab,469,173,Yes participating without using any Provision or the CEO,false
Grand County Middle,Grand District,Moab,221,104,Yes participating without using any Provision or the CEO,false
Granger High,Granite District,West Valley City,3267,1914,Yes participating without using any Provision or the CEO,true
Granger School,Granite District,West Valley City,716,354,Yes participating without using any Provision or the CEO,false
Granite Connection High,Granite District,Salt Lake City,541,334,Yes participating without using any Provision or the CEO,true
Granite Park Jr High,Granite District,Salt Lake City,800,557,Yes under Community Eligibility Option (CEO),true
Granite School,Canyons District,Sandy,303,34,Yes participating without using any Provision or the CEO,false
Granite Technical Institute,Granite District,Salt Lake City,86,19,No,true
Grant School,Murray District,Murray,322,79,Yes participating without using any Provision or the CEO,false
Grantsville High,Tooele District,Grantsville,1094,144,Yes participating without using any Provision or the CEO,false
Grantsville Jr High,Tooele District,Grantsville,550,114,Yes participating without using any Provision or the CEO,false
Grantsville School,Tooele District,Grantsville,695,147,Yes participating without using any Provision or the CEO,false
Green Acres School,Weber District,Ogden,496,110,Yes participating without using any Provision or the CEO,false
Green Canyon High School,Cache District,North Logan,1677,334,Yes participating without using any Provision or the CEO,false
Green River High,Emery District,Green River,83,49,Yes participating without using any Provision or the CEO,true
Greenville School,Cache District,North Logan,527,213,Yes participating without using any Provision or the CEO,false
Greenwood Charter School,Greenwood Charter School,Ogden,354,191,Yes participating without using any Provision or the CEO,false
Greenwood School,Alpine District,American Fork,713,228,Yes participating without using any Provision or the CEO,false
Grouse Creek Elementary,Box Elder District,Grouse Creek,8,,Yes participating without using any Provision or the CEO,false
Grouse Creek Secondary,Box Elder District,Grouse Creek,1,,No,false
Grovecrest School,Alpine District,Pleasant Grove,684,161,Yes participating without using any Provision or the CEO,false
Guadalupe School,Guadalupe School,Salt Lake City,390,349,Yes under Community Eligibility Option (CEO),false
Gunnison Valley High,South Sanpete District,Gunnison,319,128,Yes participating without using any Provision or the CEO,false
Gunnison Valley Middle,South Sanpete District,Gunnison,262,119,Yes participating without using any Provision or the CEO,false
Gunnison Valley School,South Sanpete District,Gunnison,584,300,Yes participating without using any Provision or the CEO,false
H C Burton School,Davis District,Kaysville,687,63,Yes participating without using any Provision or the CEO,false
H Guy Child School,Weber District,Ogden,380,134,Yes participating without using any Provision or the CEO,false
Hanksville School,Wayne District,Hanksville,24,19,Yes under Community Eligibility Option (CEO),false
Harbor Point Elementary,Alpine District,Saratoga Springs,735,124,Yes participating without using any Provision or the CEO,false
Harris Intermediate,Box Elder District,Tremonton,862,300,Yes participating without using any Provision or the CEO,false
Harry S. Truman School,Granite District,West Valley City,317,141,Yes participating without using any Provision or the CEO,false
Hartvigsen School,Granite District,Taylorsville,76,37,Yes participating without using any Provision or the CEO,true
Harvest School,Alpine District,Saratoga Springs,1031,139,Yes participating without using any Provision or the CEO,false
Haven Bay Elementary,Weber District,West Haven,481,63,Yes participating without using any Provision or the CEO,false
Hawthorn Academy South Jordan,Hawthorn Academy,South Jordan,621,161,Yes participating without using any Provision or the CEO,false
Hawthorn Academy West Jordan,Hawthorn Academy,West Jordan,743,194,Yes participating without using any Provision or the CEO,false
Hayden Peak School,Jordan District,West Jordan,723,222,Yes participating without using any Provision or the CEO,false
Headstart Preschool Special Education,Granite District,Salt Lake City,2,,No,false
Heartland School,Jordan District,West Jordan,403,266,Yes participating without using any Provision or the CEO,false
Heber Valley School,Wasatch District,Heber City,561,244,Yes participating without using any Provision or the CEO,false
Helen M. Knight School,Grand District,Moab,686,305,Yes participating without using any Provision or the CEO,false
Helper Middle,Carbon District,Helper,199,96,Yes participating without using any Provision or the CEO,false
Heritage School,Davis District,Layton,623,54,Yes participating without using any Provision or the CEO,false
Heritage School,Cache District,Nibley,724,151,Yes participating without using any Provision or the CEO,false
Heritage School,Ogden City District,Ogden,647,390,Yes under Community Eligibility Option (CEO),false
Heritage School,Washington District,Saint George,526,264,Yes participating without using any Provision or the CEO,false
Herriman High,Jordan District,Herriman,2522,448,Yes participating without using any Provision or the CEO,false
Herriman School,Jordan District,Herriman,679,111,Yes participating without using any Provision or the CEO,false
Hidden Hollow School,Alpine District,Eagle Mountain,943,219,Yes participating without using any Provision or the CEO,false
Hidden Valley Middle,Jordan District,Bluffdale,935,183,Yes participating without using any Provision or the CEO,false
Highland High,Salt Lake District,Salt Lake City,1973,574,Yes participating without using any Provision or the CEO,false
Highland Junior High,Ogden City District,Ogden,649,445,Yes under Community Eligibility Option (CEO),true
Highland Park School,Salt Lake District,Salt Lake City,478,94,Yes participating without using any Provision or the CEO,false
Highland School,Alpine District,Highland,585,73,Yes participating without using any Provision or the CEO,false
Highmark Charter School,Highmark Charter School,South Weber,668,4,No,false
Hill Field School,Davis District,Clearfield,470,100,Yes participating without using any Provision or the CEO,false
Hillcrest High,Canyons District,Midvale,2421,866,Yes participating without using any Provision or the CEO,false
Hillcrest Jr High,Murray District,Murray,696,322,Yes participating without using any Provision or the CEO,false
Hillcrest School,Logan City District,Logan,521,183,Yes participating without using any Provision or the CEO,false
Hillsdale School,Granite District,West Valley City,548,292,Yes under Community Eligibility Option (CEO),false
Hillside Middle,Salt Lake District,Salt Lake City,485,125,Yes participating without using any Provision or the CEO,false
Hillside School,Granite District,West Valley City,470,215,Yes participating without using any Provision or the CEO,false
Hobble Creek School,Nebo District,Mapleton,453,45,Yes participating without using any Provision or the CEO,false
Holbrook School,Davis District,Bountiful,536,83,Yes participating without using any Provision or the CEO,false
Holt School,Davis District,Clearfield,463,211,Yes participating without using any Provision or the CEO,false
Hooper School,Weber District,Hooper,516,101,Yes participating without using any Provision or the CEO,false
Horizon Academy,Weber District,Ogden,74,44,No,true
Horizon School,Murray District,Murray,664,332,Yes participating without using any Provision or the CEO,false
Horizon School,Alpine District,Saratoga Springs,166,46,Yes participating without using any Provision or the CEO,false
Horizon School,Washington District,Washington,626,138,Yes participating without using any Provision or the CEO,false
Horizonte Instruction & Training Center,Salt Lake District,Salt Lake City,259,244,Yes under Community Eligibility Option (CEO),true
Howard R. Driggs School,Granite District,Salt Lake City,469,28,Yes participating without using any Provision or the CEO,false
Hunter High,Granite District,West Valley City,2480,1316,Yes participating without using any Provision or the CEO,false
Hunter Jr High,Granite District,West Valley City,667,350,Yes participating without using any Provision or the CEO,true
Hunter School,Granite District,West Valley City,480,193,Yes participating without using any Provision or the CEO,false
Huntington School,Emery District,Huntington,224,124,Yes participating without using any Provision or the CEO,false
Hurricane High,Washington District,Hurricane,1177,323,Yes participating without using any Provision or the CEO,false
Hurricane Intermediate,Washington District,Hurricane,723,271,Yes participating without using any Provision or the CEO,false
Hurricane Middle,Washington District,Hurricane,780,246,Yes participating without using any Provision or the CEO,false
Hurricane School,Washington District,Hurricane,611,220,Yes participating without using any Provision or the CEO,false
Ibapah School,Tooele District,Ibapah,18,16,Yes under Community Eligibility Option (CEO),false
Ignite Entrepreneurship Academy,Ignite Entrepreneurship Academy,Lehi,489,6,No,false
Independence High,Provo District,Provo,276,151,Yes under Community Eligibility Option (CEO),false
Indian Hills Middle,Canyons District,Sandy,1072,160,Yes participating without using any Provision or the CEO,false
Indian Hills School,Salt Lake District,Salt Lake City,467,63,Yes participating without using any Provision or the CEO,false
Innovations Early College High School,Salt Lake District,Salt Lake City,157,75,Yes participating without using any Provision or the CEO,false
Intech Collegiate Academy,InTech Collegiate Academy,Logan,196,58,Yes participating without using any Provision or the CEO,false
Iron County Preschool,Iron District,Cedar City,172,,No,false
Iron Springs School,Iron District,Cedar City,636,212,Yes participating without using any Provision or the CEO,false
Island View Elementary,Davis District,West Point,820,85,Yes participating without using any Provision or the CEO,false
Itineris Early College High,Itineris Early College High,West Jordan,366,96,Yes participating without using any Provision or the CEO,false
J.r. Smith School,Wasatch District,Heber City,633,219,Yes participating without using any Provision or the CEO,false
Jackling School,Granite District,West Valley City,415,190,Yes participating without using any Provision or the CEO,false
James E. Moss School,Granite District,Salt Lake City,543,184,Yes under Community Eligibility Option (CEO),false
Jean Massieu School for the Deaf,Utah Schools for the Deaf and the Blind,Salt Lake City,147,33,No,false
Jefferson Academy,Jefferson Academy,Kaysville,502,66,Yes participating without using any Provision or the CEO,false
Jeremy Ranch Preschool,Park City District,Park City,54,7,No,false
Jeremy Ranch School,Park City District,Park City,392,47,Yes participating without using any Provision or the CEO,false
Jim Bridger School,Granite District,West Jordan,340,148,Yes participating without using any Provision or the CEO,false
Joel P. Jensen Middle,Jordan District,West Jordan,760,379,Yes participating without using any Provision or the CEO,false
John C. Fremont School,Granite District,Taylorsville,374,134,Yes participating without using any Provision or the CEO,false
John F. Kennedy Jr High,Granite District,West Valley City,772,496,Yes participating without using any Provision or the CEO,true
John Hancock Charter School,John Hancock Charter School,Pleasant Grove,179,42,Yes participating without using any Provision or the CEO,false
John Hancock Charters School Eagle Mountain,John Hancock Charter School,Eagle Mountain,864,168,Yes participating without using any Provision or the CEO,false
Jordan High,Canyons District,Sandy,1820,620,Yes participating without using any Provision or the CEO,false
Jordan Hills School,Jordan District,West Jordan,631,156,Yes participating without using any Provision or the CEO,false
Jordan Ridge School,Jordan District,South Jordan,637,130,Yes participating without using any Provision or the CEO,false
Jordan Valley School,Canyons District,Midvale,79,25,Yes participating without using any Provision or the CEO,false
Juab High,Juab District,Nephi,897,159,Yes participating without using any Provision or the CEO,false
Juab Jr High,Juab District,Nephi,629,153,Yes participating without using any Provision or the CEO,false
Juniper,Jordan District,Herriman,544,189,Yes participating without using any Provision or the CEO,false
Kanab High,Kane District,Kanab,322,61,Yes participating without using any Provision or the CEO,false
Kanab Middle,Kane District,Kanab,160,55,Yes participating without using any Provision or the CEO,false
Kanab School,Kane District,Kanab,523,218,Yes participating without using any Provision or the CEO,false
Kane Preschool,Kane District,Kanab,73,21,No,false
Kanesville School,Weber District,West Haven,720,148,Yes participating without using any Provision or the CEO,false
Karl G. Maeser Preparatory Academy,Karl G. Maeser Preparatory Academy,Lindon,656,50,No,false
Kauri Sue Hamilton,Jordan District,Riverton,286,112,Yes participating without using any Provision or the CEO,false
Kay's Creek Elementary,Davis District,Kaysville,718,31,Yes participating without using any Provision or the CEO,false
Kaysville Jr High,Davis District,Kaysville,858,106,Yes participating without using any Provision or the CEO,false
Kaysville School,Davis District,Kaysville,495,73,Yes participating without using any Provision or the CEO,false
Kearns High,Granite District,Kearns,2313,1222,Yes participating without using any Provision or the CEO,false
Kearns Jr High,Granite District,Kearns,732,505,Yes participating without using any Provision or the CEO,true
Kelsey Peak Virtual Middle,Jordan District,West Jordan,132,43,No,false
Kenneth Burdett School,Utah Schools for the Deaf and the Blind,Ogden,64,18,No,false
King School,Davis District,Layton,442,145,Yes participating without using any Provision or the CEO,false
Kings Peak High,Jordan District,West Jordan,315,77,No,false
Kings Peak School,Duchesne District,Roosevelt,479,94,Yes participating without using any Provision or the CEO,false
Knowlton School,Davis District,Farmington,663,60,Yes participating without using any Provision or the CEO,false
Koosharem School,Sevier District,Koosharem,26,14,Yes participating without using any Provision or the CEO,false
La Sal School,San Juan District,La Sal,7,,Yes under Community Eligibility Option (CEO),false
Lake Mountain Middle,Alpine District,Saratoga Springs,1471,212,Yes participating without using any Provision or the CEO,false
Lake Powell High School,Kane District,Lake Powell,5,,No,false
Lake Powell School,Kane District,Lake Powell,12,9,Yes participating without using any Provision or the CEO,false
Lake Ridge School,Granite District,Magna,410,183,Yes participating without using any Provision or the CEO,false
Lake View School,Box Elder District,Brigham City,573,304,Yes participating without using any Provision or the CEO,false
Lakeridge Jr High,Alpine District,Orem,1344,437,Yes participating without using any Provision or the CEO,false
Lakeside School,Davis District,West Point,864,131,Yes participating without using any Provision or the CEO,false
Lakeview Academy,Lakeview Academy,Saratoga Springs,1061,132,Yes participating without using any Provision or the CEO,false
Lakeview School,Provo District,Provo,695,231,Yes participating without using any Provision or the CEO,false
Lakeview School,Weber District,Roy,393,226,Yes participating without using any Provision or the CEO,false
Landmark High,Nebo District,Spanish Fork,323,150,Yes participating without using any Provision or the CEO,true
Lapoint School,Uintah District,La Point,147,66,Yes participating without using any Provision or the CEO,false
Larsen School,Nebo District,Spanish Fork,431,200,Yes participating without using any Provision or the CEO,false
Launch High,Iron District,Cedar City,196,54,Yes participating without using any Provision or the CEO,false
Lava Ridge Intermediate,Washington District,Santa Clara,699,297,Yes participating without using any Provision or the CEO,false
Laverkin School,Washington District,La Verkin,447,241,Yes participating without using any Provision or the CEO,false
Layton High,Davis District,Layton,2231,368,Yes participating without using any Provision or the CEO,false
Layton School,Davis District,Layton,552,166,Yes participating without using any Provision or the CEO,false
Leadership Academy of Utah,Leadership Academy of Utah,Clearfield,497,77,No,false
Leadership Learning Academy,Leadership Learning Academy,Layton,522,125,Yes participating without using any Provision or the CEO,false
Leadership Learning Academy - Ogden,Leadership Learning Academy,Ogden,385,172,Yes under Community Eligibility Option (CEO),false
Legacy Jr High,Davis District,Layton,1125,112,Yes participating without using any Provision or the CEO,false
Legacy Preparatory Academy,Legacy Preparatory Academy,Woods Cross,1016,177,Yes participating without using any Provision or the CEO,false
Legacy School,Alpine District,American Fork,819,96,Yes participating without using any Provision or the CEO,false
Legacy School,Washington District,St George,562,368,Yes participating without using any Provision or the CEO,false
Lehi High,Alpine District,Lehi,2242,269,Yes participating without using any Provision or the CEO,false
Lehi Jr High,Alpine District,Lehi,1376,164,Yes participating without using any Provision or the CEO,false
Lehi School,Alpine District,Lehi,485,110,Yes participating without using any Provision or the CEO,false
Lewiston School,Cache District,Lewiston,506,229,Yes participating without using any Provision or the CEO,false
Liberty Elementary School,Ogden City District,Ogden,554,338,Yes under Community Eligibility Option (CEO),false
Liberty Hills Elementary,Alpine District,Lehi,864,165,Yes participating without using any Provision or the CEO,false
Liberty School,Murray District,Murray,244,129,Yes participating without using any Provision or the CEO,false
Liberty School,Salt Lake District,Salt Lake City,473,468,Yes under Community Eligibility Option (CEO),false
Life Skills Academy,Canyons District,Sandy,63,60,No,false
Lincoln Academy,Lincoln Academy,Pleasant Grove,911,147,Yes participating without using any Provision or the CEO,false
Lincoln School,Cache District,Hyrum,492,225,Yes participating without using any Provision or the CEO,false
Lincoln School,Davis District,Layton,642,298,Yes participating without using any Provision or the CEO,false
Lincoln School,Ogden City District,Ogden,488,309,Yes under Community Eligibility Option (CEO),false
Lincoln School,Granite District,Salt Lake City,483,175,Yes under Community Eligibility Option (CEO),false
Lindon School,Alpine District,Lindon,594,109,Yes participating without using any Provision or the CEO,false
Little Valley School,Washington District,St George,552,44,Yes participating without using any Provision or the CEO,false
Loa School,Wayne District,Loa,254,133,Yes participating without using any Provision or the CEO,false
Logan Early Childhood Center,Logan City District,Logan,86,19,No,false
Logan High,Logan City District,Logan,1465,596,Yes participating without using any Provision or the CEO,false
Lomond View School,Weber District,Ogden,444,77,Yes participating without using any Provision or the CEO,false
Lone Peak High,Alpine District,Highland,2484,158,Yes participating without using any Provision or the CEO,false
Lone Peak School,Canyons District,Sandy,516,35,Yes participating without using any Provision or the CEO,false
Longview School,Murray District,Murray,323,110,Yes participating without using any Provision or the CEO,false
Lumen Scholar Institute,Lumen Scholar Institute,Orem,454,80,No,false
Maeser School,Uintah District,Vernal,473,145,Yes participating without using any Provision or the CEO,false
Magna School,Granite District,Magna,549,266,Yes participating without using any Provision or the CEO,false
Majestic Fields School,Washington District,Washington,732,83,Yes participating without using any Provision or the CEO,false
Majestic School,Weber District,Ogden,726,224,Yes participating without using any Provision or the CEO,false
Majestic School,Jordan District,West Jordan,320,214,Yes participating without using any Provision or the CEO,false
Malan's Peak Secondary,Ogden City District,Ogden,35,32,No,false
Mana Academy Charter School,Mana Academy Charter School,West Valley City,301,298,Yes under Provision 2,true
Manila High,Daggett District,Manila,111,21,Yes participating without using any Provision or the CEO,false
Manila School,Daggett District,Manila,73,13,Yes participating without using any Provision or the CEO,false
Manila School,Alpine District,Pleasant Grove,588,76,Yes participating without using any Provision or the CEO,false
Manti High,South Sanpete District,Manti,690,271,Yes participating without using any Provision or the CEO,false
Manti School,South Sanpete District,Manti,408,213,Yes participating without using any Provision or the CEO,false
Maple Grove Middle,Nebo District,Mapleton,1195,157,Yes participating without using any Provision or the CEO,false
Maple Mountain High,Nebo District,Spanish Fork,1902,221,Yes participating without using any Provision or the CEO,false
Maple Ridge School,Nebo District,Mapleton,873,88,Yes participating without using any Provision or the CEO,false
Mapleton Junior High,Nebo District,Mapleton,1312,189,Yes participating without using any Provision or the CEO,false
Mapleton School,Nebo District,Mapleton,591,59,Yes participating without using any Provision or the CEO,false
Maria Montessori Academy,Maria Montessori Academy,Ogden,402,34,No,false
McKinley School,Box Elder District,Tremonton,586,233,Yes participating without using any Provision or the CEO,false
McMillan School,Murray District,Murray,417,113,Yes participating without using any Provision or the CEO,false
McPolin School,Park City District,Park City,382,107,Yes participating without using any Provision or the CEO,false
Meadow Brook School,Nebo District,Springville,679,207,Yes participating without using any Provision or the CEO,false
Meadow School,Alpine District,Lehi,612,90,Yes participating without using any Provision or the CEO,false
Meadowbrook School,Davis District,Bountiful,366,152,Yes participating without using any Provision or the CEO,false
Meadowlark School,Salt Lake District,Salt Lake City,434,430,Yes under Community Eligibility Option (CEO),false
Merit College Preparatory Academy,Merit College Preparatory Academy,Springville,456,146,Yes participating without using any Provision or the CEO,false
Midas Creek School,Jordan District,Riverton,759,141,Yes participating without using any Provision or the CEO,false
Middle Canyon School,Tooele District,Tooele,571,123,Yes under Community Eligibility Option (CEO),false
Midland School,Weber District,Roy,583,189,Yes participating without using any Provision or the CEO,false
Midvale Middle,Canyons District,Sandy,802,454,Yes under Community Eligibility Option (CEO),true
Midvale School,Canyons District,Midvale,644,426,Yes under Community Eligibility Option (CEO),false
Midvalley School,Canyons District,Midvale,635,298,Yes under Community Eligibility Option (CEO),false
Midway School,Wasatch District,Midway,652,100,Yes participating without using any Provision or the CEO,false
Milford High,Beaver District,Milford,205,73,Yes participating without using any Provision or the CEO,false
Milford School,Beaver District,Milford,211,106,Yes participating without using any Provision or the CEO,false
Millard High,Millard District,Fillmore,382,156,Yes participating without using any Provision or the CEO,false
Millcreek High,Washington District,St George,118,59,Yes participating without using any Provision or the CEO,true
Millcreek Jr High,Davis District,Bountiful,673,115,Yes participating without using any Provision or the CEO,false
Millville School,Cache District,Millville,493,157,Yes participating without using any Provision or the CEO,false
Minersville School,Beaver District,Minersville,82,44,Yes participating without using any Provision or the CEO,false
Minersville School,Beaver District,Minersville,38,24,No,false
Moab Charter School,Moab Charter School,Moab,70,27,Yes participating without using any Provision or the CEO,false
Mona School,Juab District,Mona,280,71,Yes participating without using any Provision or the CEO,false
Monroe School,Sevier District,Monroe,537,257,Yes participating without using any Provision or the CEO,false
Monroe School,Granite District,West Valley City,512,274,Yes under Community Eligibility Option (CEO),false
Mont Harmon Middle,Carbon District,Price,614,305,Yes participating without using any Provision or the CEO,false
Monte Vista School,Jordan District,South Jordan,783,93,Yes participating without using any Provision or the CEO,false
Montezuma Creek School,San Juan District,Montezuma Creek,282,282,Yes under Community Eligibility Option (CEO),false
Monticello Academy,Monticello Academy,West Valley City,689,412,Yes participating without using any Provision or the CEO,false
Monticello Academy West Point,Monticello Academy,West Point,442,121,Yes participating without using any Provision or the CEO,false
Monticello High,San Juan District,Monticello,211,81,Yes under Community Eligibility Option (CEO),true
Monticello School,San Juan District,Monticello,277,118,Yes under Community Eligibility Option (CEO),false
Monument Valley High,San Juan District,Monument Valley,192,192,Yes under Community Eligibility Option (CEO),true
Morgan High,Morgan District,Morgan,1142,71,Yes participating without using any Provision or the CEO,false
Morgan Middle,Morgan District,Morgan,493,58,Yes participating without using any Provision or the CEO,false
Morgan Preschool,Morgan District,Morgan,46,5,No,false
Morgan School,Davis District,Kaysville,603,57,Yes participating without using any Provision or the CEO,false
Morgan School,Morgan District,Morgan,555,64,Yes participating without using any Provision or the CEO,false
Morningside School,Granite District,Salt Lake City,564,41,Yes participating without using any Provision or the CEO,false
Moroni School,North Sanpete District,Moroni,363,226,Yes participating without using any Provision or the CEO,false
Mound Fort Junior High,Ogden City District,Ogden,561,424,Yes under Community Eligibility Option (CEO),true
Mount Logan Middle,Logan City District,Logan,1114,533,Yes participating without using any Provision or the CEO,true
Mount Mahogany School,Alpine District,Pleasant Grove,631,326,Yes participating without using any Provision or the CEO,false
Mount Ogden Junior High,Ogden City District,Ogden,803,327,Yes participating without using any Provision or the CEO,true
Mountain Creek Middle School,Jordan District,South Jordan,1313,185,Yes participating without using any Provision or the CEO,false
Mountain Crest High,Cache District,Hyrum,1547,384,Yes participating without using any Provision or the CEO,false
Mountain Green Middle,Morgan District,Morgan,496,28,Yes participating without using any Provision or the CEO,false
Mountain Green Preschool,Morgan District,Morgan,29,,No,false
Mountain Green School,Morgan District,Mountain Green,424,21,Yes participating without using any Provision or the CEO,false
Mountain Heights Academy,Mountain Heights Academy,West Jordan,864,140,No,false
Mountain High,Davis District,Kaysville,255,89,Yes participating without using any Provision or the CEO,false
Mountain Point Elementary,Jordan District,Bluffdale,830,192,Yes participating without using any Provision or the CEO,false
Mountain Ridge High,Jordan District,Herriman,2738,380,Yes participating without using any Provision or the CEO,false
Mountain Ridge Jr High,Alpine District,Highland,958,110,Yes participating without using any Provision or the CEO,false
Mountain Shadows School,Jordan District,West Jordan,595,244,Yes participating without using any Provision or the CEO,false
Mountain Sunrise Academy,Mountain Sunrise Academy,Saratoga Springs,493,43,No,false
Mountain Trails School,Alpine District,Eagle Mountain,846,300,Yes participating without using any Provision or the CEO,false
Mountain View High,Alpine District,Orem,1600,493,Yes participating without using any Provision or the CEO,false
Mountain View Jr High,Weber District,West Haven,797,200,Yes participating without using any Provision or the CEO,false
Mountain View Montessori,Mountain View Montessori,Washington,210,99,Yes participating without using any Provision or the CEO,false
Mountain View School,Davis District,Layton,696,180,Yes participating without using any Provision or the CEO,false
Mountain View School,Salt Lake District,Salt Lake City,629,624,Yes under Community Eligibility Option (CEO),false
Mountain West Montessori Academy,Mountain West Montessori Academy,South Jordan,450,75,Yes participating without using any Provision or the CEO,false
Mountainside School,Cache District,Mendon,514,94,Yes participating without using any Provision or the CEO,false
Mountainville Academy,Mountainville Academy,Alpine,716,24,No,false
Mpes Preschool,Park City District,Park City,53,15,No,false
Mt. Jordan Middle,Canyons District,Sandy,757,301,Yes participating without using any Provision or the CEO,false
Mt. Loafer School,Nebo District,Salem,642,105,Yes participating without using any Provision or the CEO,false
Mt. Nebo Middle,Nebo District,Payson,1034,348,Yes participating without using any Provision or the CEO,false
Mt. Pleasant School,North Sanpete District,Mt Pleasant,559,315,Yes participating without using any Provision or the CEO,false
Mueller Park Jr High,Davis District,Bountiful,1090,164,Yes participating without using any Provision or the CEO,false
Muir School,Davis District,Bountiful,596,59,Yes participating without using any Provision or the CEO,false
Municipal School,Weber District,Roy,317,189,Yes participating without using any Provision or the CEO,false
Murray High,Murray District,Murray,1364,427,Yes participating without using any Provision or the CEO,false
Myton School,Duchesne District,Myton,120,65,Yes participating without using any Provision or the CEO,false
Naples School,Uintah District,Vernal,456,240,Yes participating without using any Provision or the CEO,false
Navajo Mountain High,San Juan District,Navajo Mt,24,24,Yes under Community Eligibility Option (CEO),true
Navigator Pointe Academy,Navigator Pointe Academy,West Jordan,375,4,No,false
Nebo Advanced Learning Center,Nebo District,Salem,2,,No,false
Nebo Online School,Nebo District,Salem,7791,518,No,false
Nebo View School,Juab District,Nephi,353,96,Yes participating without using any Provision or the CEO,false
Neil Armstrong Academy,Granite District,West Valley,688,214,Yes participating without using any Provision or the CEO,false
Neola School,Duchesne District,Neola,137,51,Yes participating without using any Provision or the CEO,false
New Bridge School,Ogden City District,Ogden,665,353,Yes under Community Eligibility Option (CEO),false
Newman School,Salt Lake District,Salt Lake City,405,256,Yes participating without using any Provision or the CEO,false
Nibley Park School,Salt Lake District,Salt Lake City,483,265,Yes participating without using any Provision or the CEO,true
Nibley School,Cache District,Nibley,511,157,Yes participating without using any Provision or the CEO,false
No. Ut. Acad. for Math Engineering & Science,No. UT. Acad. for Math Engineering & Science,Layton,667,25,No,false
No. Ut. Acad. of Math Engineering & Science Ogden,No. UT. Acad. for Math Engineering & Science,Ogden,459,36,No,false
Noah Webster Academy,Noah Webster Academy,Orem,520,196,Yes participating without using any Provision or the CEO,false
North Cache Middle School,Cache District,Richmond,1194,366,Yes participating without using any Provision or the CEO,false
North Davis Jr High,Davis District,Clearfield,941,463,Yes participating without using any Provision or the CEO,true
North Davis Preparatory Academy,North Davis Preparatory Academy,Layton,966,269,Yes participating without using any Provision or the CEO,false
North Layton Jr High,Davis District,Layton,959,303,Yes participating without using any Provision or the CEO,false
North Ogden Jr High,Weber District,Ogden,862,205,Yes participating without using any Provision or the CEO,false
North Ogden School,Weber District,Ogden,537,180,Yes participating without using any Provision or the CEO,false
North Park School,Cache District,North Logan,495,126,Yes participating without using any Provision or the CEO,false
North Park School,Weber District,Roy,523,307,Yes participating without using any Provision or the CEO,false
North Park School,Box Elder District,Tremonton,661,289,Yes participating without using any Provision or the CEO,false
North Point School,Alpine District,Lehi,1128,223,Yes participating without using any Provision or the CEO,false
North Region Blind,Utah Schools for the Deaf and the Blind,Ogden,18,4,No,false
North Rich School,Rich District,Laketown,122,42,Yes participating without using any Provision or the CEO,false
North Sanpete High,North Sanpete District,Mt Pleasant,782,368,Yes participating without using any Provision or the CEO,false
North Sanpete Middle,North Sanpete District,Moroni,355,198,Yes participating without using any Provision or the CEO,true
North Sevier High,Sevier District,Salina,270,102,Yes participating without using any Provision or the CEO,false
North Sevier Middle,Sevier District,Salina,196,100,Yes participating without using any Provision or the CEO,false
North Star Academy,North Star Academy,Bluffdale,522,35,Yes participating without using any Provision or the CEO,false
North Star School,Salt Lake District,Salt Lake City,336,275,Yes participating without using any Provision or the CEO,false
North Summit High,North Summit District,Coalville,371,61,Yes participating without using any Provision or the CEO,false
North Summit Middle,North Summit District,Coalville,323,67,Yes participating without using any Provision or the CEO,false
North Summit Preschool,North Summit District,Coalville,30,8,No,false
North Summit School,North Summit District,Coalville,349,83,Yes participating without using any Provision or the CEO,false
Northlake School,Tooele District,Tooele,684,308,Yes under Community Eligibility Option (CEO),false
Northridge High,Davis District,Layton,1984,531,Yes participating without using any Provision or the CEO,false
Northridge School,Alpine District,Orem,397,67,Yes participating without using any Provision or the CEO,false
Northwest Middle,Salt Lake District,Salt Lake City,542,472,Yes participating without using any Provision or the CEO,true
Oak Canyon Jr High,Alpine District,Lindon,1295,186,Yes participating without using any Provision or the CEO,false
Oak Hills School,Davis District,Bountiful,509,44,Yes participating without using any Provision or the CEO,false
Oak Hollow School,Canyons District,Draper,488,54,Yes participating without using any Provision or the CEO,false
Oak Leaf Elementary,Jordan District,Herriman,566,55,Yes participating without using any Provision or the CEO,false
Oakcrest School,Jordan District,West Jordan,694,171,Yes participating without using any Provision or the CEO,false
Oakdale School,Canyons District,Sandy,340,80,Yes participating without using any Provision or the CEO,false
Oakridge School,Granite District,Salt Lake City,279,17,Yes participating without using any Provision or the CEO,false
Oakwood School,Granite District,Salt Lake City,580,110,Yes participating without using any Provision or the CEO,false
