school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
A.c.e. High Academy - 06,Custer School District 16-1,Custer,16,4,No,false
Abbott House Elementary - 06,Mitchell School District 17-2,Mitchell,13,5,Yes participating without using any Provision or the CEO,true
Abbott House High School - 07,Mitchell School District 17-2,Mitchell,18,3,Yes participating without using any Provision or the CEO,false
Adventure Elementary - 10,Harrisburg School District 41-2,Sioux Falls,440,43,Yes participating without using any Provision or the CEO,false
Alcester-Hudson Elementary - 04,Alcester-Hudson School District 61-1,Alcester,166,56,Yes participating without using any Provision or the CEO,false
Alcester-Hudson High School - 01,Alcester-Hudson School District 61-1,Alcester,99,26,Yes participating without using any Provision or the CEO,false
Alcester-Hudson Jr. High - 03,Alcester-Hudson School District 61-1,Alcester,53,20,Yes participating without using any Provision or the CEO,false
Alcester-Hudson Preschool - 05,Alcester-Hudson School District 61-1,Alcester,33,5,No,false
All City Elementary - 50,Sioux Falls School District 49-5,Sioux Falls,149,34,Yes participating without using any Provision or the CEO,false
Andes Central Elementary - 02,Andes Central School District 11-1,Lake Andes,184,184,Yes under Community Eligibility Option (CEO),false
Andes Central High School - 01,Andes Central School District 11-1,Lake Andes,65,65,Yes under Community Eligibility Option (CEO),true
Andes Central Middle School - 04,Andes Central School District 11-1,Lake Andes,51,51,Yes under Community Eligibility Option (CEO),true
Anne Sullivan Elementary - 20,Sioux Falls School District 49-5,Sioux Falls,632,527,Yes participating without using any Provision or the CEO,false
Arise Shelter Care - 71,Sioux Falls School District 49-5,Sioux Falls,4,,Yes participating without using any Provision or the CEO,false
Arlington Elementary - 02,Arlington School District 38-1,Arlington,152,31,Yes participating without using any Provision or the CEO,false
