school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program,admin_approved
21st Century Preparatory School,Racine Charter One Inc,Racine,438,277,Yes under Community Eligibility Option (CEO),true
4K Center for Literacy,Kimberly Area School District,Kimberly,271,28,No,false
4K Community-Based,Reedsburg School District,Reedsburg,37,3,No,false
4K McFarland,McFarland School District,McFarland,138,21,No,false
4K PK Off Site,Madison Metropolitan School District,Madison,619,25,No,false
Abbotsford Elementary,Abbotsford School District,Abbotsford,374,264,Yes under Community Eligibility Option (CEO),false
Abbotsford Middle/Senior High,Abbotsford School District,Abbotsford,414,271,Yes under Community Eligibility Option (CEO),true
Abraham Lincoln Elementary,Monroe School District,Monroe,267,117,Yes participating without using any Provision or the CEO,false
Abrams Elementary,Oconto Falls Public School District,Abrams,287,73,Yes participating without using any Provision or the CEO,false
Academy of Accelerated Learning,Milwaukee School District,Milwaukee,493,380,Yes under Community Eligibility Option (CEO),false
Ace Alliance Charter Elementary,Neenah Joint School District,Neenah,225,21,Yes participating without using any Provision or the CEO,false
Adams Elementary,Janesville School District,Janesville,267,205,Yes under Community Eligibility Option (CEO),false
Adams-Friendship Elementary,Adams-Friendship Area School District,Adams,486,327,Yes under Community Eligibility Option (CEO),false
Adams-Friendship High,Adams-Friendship Area School District,Adams,446,245,Yes under Community Eligibility Option (CEO),true
Adams-Friendship Middle,Adams-Friendship Area School District,Adams,338,211,Yes under Community Eligibility Option (CEO),true
Addison Elementary,Slinger School District,Hartford,441,56,Yes participating without using any Provision or the CEO,false
Adeline Montessori School Inc,Adeline Montessori School Inc,Oconomowoc,211,3,Yes under Community Eligibility Option (CEO),false
Al Behrman Elementary,Baraboo School District,Baraboo,278,,Yes under Community Eligibility Option (CEO),false
Alba - Academia De Lenguaje Y Bellas Artes,Milwaukee School District,Milwaukee,593,516,Yes under Community Eligibility Option (CEO),true
Albany Community Middle,Albany School District,Albany,66,22,Yes participating without using any Provision or the CEO,false
Albany Elementary,Albany School District,Albany,159,46,Yes participating without using any Provision or the CEO,false
Albany High,Albany School District,Albany,75,17,Yes participating without using any Provision or the CEO,false
Alcott Elementary,Milwaukee School District,Milwaukee,264,196,Yes under Community Eligibility Option (CEO),true
Aldo Leopold Community School K-8,Green Bay Area Public School District,Green Bay,500,190,Yes participating without using any Provision or the CEO,false
Aldrich Intermediate,Beloit School District,Beloit,521,346,Yes under Community Eligibility Option (CEO),true
Alexander Middle,Nekoosa School District,Nekoosa,326,200,Yes participating without using any Provision or the CEO,true
Algoma Elementary,Algoma School District,Algoma,301,125,Yes participating without using any Provision or the CEO,false
Algoma High,Algoma School District,Algoma,287,119,Yes participating without using any Provision or the CEO,false
Algoma Venture Academy,Algoma School District,Algoma,35,17,Yes participating without using any Provision or the CEO,false
All District 4 Year Old Kindergarten,Racine Unified School District,Racine,103,50,No,false
Allen-Field Elementary,Milwaukee School District,Milwaukee,451,403,Yes under Community Eligibility Option (CEO),false
Allenton Elementary,Slinger School District,Allenton,417,72,Yes participating without using any Provision or the CEO,false
Alliance School of Milwaukee,Milwaukee School District,Milwaukee,141,119,Yes under Community Eligibility Option (CEO),true
Alma Elementary,Alma School District,Alma,184,62,Yes participating without using any Provision or the CEO,true
Alma High,Alma School District,Alma,80,27,Yes participating without using any Provision or the CEO,false
Almond-Bancroft Elementary,Almond-Bancroft School District,Almond,171,84,Yes participating without using any Provision or the CEO,false
Almond-Bancroft High,Almond-Bancroft School District,Almond,103,50,Yes participating without using any Provision or the CEO,false
Almond-Bancroft Middle,Almond-Bancroft School District,Almond,77,33,Yes participating without using any Provision or the CEO,true
Altoona Elementary,Altoona School District,Altoona,555,186,Yes participating without using any Provision or the CEO,false
Altoona High,Altoona School District,Altoona,551,161,Yes participating without using any Provision or the CEO,false
Altoona Intermediate,Altoona School District,Altoona,278,99,Yes participating without using any Provision or the CEO,false
Altoona Middle,Altoona School District,Altoona,394,139,Yes participating without using any Provision or the CEO,true
Amery High,Amery School District,Amery,418,134,Yes participating without using any Provision or the CEO,false
Amery Intermediate,Amery School District,Amery,260,107,Yes participating without using any Provision or the CEO,false
Amery Middle,Amery School District,Amery,275,102,Yes participating without using any Provision or the CEO,false
Amherst Elementary,Tomorrow River School District,Amherst,342,91,Yes participating without using any Provision or the CEO,false
Amherst High,Tomorrow River School District,Amherst,349,76,Yes participating without using any Provision or the CEO,false
Amherst Middle,Tomorrow River School District,Amherst,257,72,Yes participating without using any Provision or the CEO,false
Amy Belle Elementary,Germantown School District,Colgate,356,58,Yes participating without using any Provision or the CEO,false
Andrew S Douglas Middle,Milwaukee School District,Milwaukee,106,94,Yes under Community Eligibility Option (CEO),false
Anthony Acres School,Mondovi School District,Mondovi,48,15,Yes participating without using any Provision or the CEO,false
Antigo High,Antigo Unified School District,Antigo,781,366,Yes under Community Eligibility Option (CEO),false
Antigo Middle,Antigo Unified School District,Antigo,451,255,Yes under Community Eligibility Option (CEO),false
Appleton Bilingual School,Appleton Area School District,Appleton,139,55,Yes under Community Eligibility Option (CEO),false
Appleton Community 4K,Appleton Area School District,Appleton,672,304,No,false
Appleton Eschool,Appleton Area School District,Appleton,35,18,No,false
Appleton Public Montessori,Appleton Area School District,Grand Chute,149,36,Yes participating without using any Provision or the CEO,false
Appleton Technical Academy,Appleton Area School District,Appleton,68,26,Yes participating without using any Provision or the CEO,false
Appleview,Appleton Area School District,Appleton,29,6,No,false
Arbor Vitae-Woodruff Elementary,Woodruff J1 School District,Arbor Vitae,514,189,Yes participating without using any Provision or the CEO,true
Arboretum Elementary,Waunakee Community School District,Waunakee,435,14,No,false
Arcadia Elementary,Arcadia School District,Arcadia,531,439,Yes participating without using any Provision or the CEO,false
Arcadia High,Arcadia School District,Arcadia,413,265,Yes participating without using any Provision or the CEO,false
Arcadia Middle,Arcadia School District,Arcadia,359,274,Yes participating without using any Provision or the CEO,true
Argyle Elementary,Argyle School District,Argyle,150,55,Yes participating without using any Provision or the CEO,false
Argyle High,Argyle School District,Argyle,85,29,Yes participating without using any Provision or the CEO,false
Argyle Middle,Argyle School District,Argyle,62,18,Yes participating without using any Provision or the CEO,false
Arise Virtual Academy,Janesville School District,Janesville,119,55,No,false
Arrowhead High,Arrowhead UHS School District,Hartland,1950,169,Yes participating without using any Provision or the CEO,true
Asa Clark Middle,Pewaukee School District,Pewaukee,623,68,Yes participating without using any Provision or the CEO,false
Ashland High,Ashland School District,Ashland,589,319,Yes participating without using any Provision or the CEO,false
Ashland Middle,Ashland School District,Ashland,383,225,Yes participating without using any Provision or the CEO,true
Ashwaubenon High,Ashwaubenon School District,Green Bay,1024,322,Yes participating without using any Provision or the CEO,false
Assata High,Milwaukee School District,Milwaukee,78,72,Yes under Community Eligibility Option (CEO),true
Athens Elementary,Athens School District,Athens,136,61,Yes participating without using any Provision or the CEO,false
Athens High,Athens School District,Athens,108,33,Yes participating without using any Provision or the CEO,false
Athens Middle,Athens School District,Athens,79,24,Yes participating without using any Provision or the CEO,true
Atwater Elementary,Shorewood School District,Shorewood,474,115,Yes participating without using any Provision or the CEO,false
Auburndale Elementary,Auburndale School District,Auburndale,421,114,Yes participating without using any Provision or the CEO,false
Auburndale High,Auburndale School District,Auburndale,400,82,Yes participating without using any Provision or the CEO,false
Audubon Technology and Communication High,Milwaukee School District,Milwaukee,436,341,Yes under Community Eligibility Option (CEO),true
Audubon Technology and Communication Middle,Milwaukee School District,Milwaukee,345,289,Yes under Community Eligibility Option (CEO),true
Auer Avenue Elementary,Milwaukee School District,Milwaukee,151,138,Yes under Community Eligibility Option (CEO),false
Augusta Elementary,Augusta School District,Augusta,215,93,Yes participating without using any Provision or the CEO,false
Augusta High,Augusta School District,Augusta,144,77,Yes participating without using any Provision or the CEO,false
Augusta Middle,Augusta School District,Augusta,109,57,Yes participating without using any Provision or the CEO,true
Ba Kennedy School,Prairie du Chien Area School District,Prairie du Chien,217,128,Yes participating without using any Provision or the CEO,false
Badger Elementary,Appleton Area School District,Appleton,258,179,Yes under Community Eligibility Option (CEO),false
Badger High,Lake Geneva-Genoa City UHS School District,Lake Geneva,1240,331,Yes participating without using any Provision or the CEO,true
Badger Middle,West Bend School District,West Bend,714,235,Yes participating without using any Provision or the CEO,false
Badger Ridge Middle,Verona Area School District,Verona,776,202,Yes participating without using any Provision or the CEO,true
Badger Rock Middle,Madison Metropolitan School District,Madison,92,50,Yes under Community Eligibility Option (CEO),true
Baird Elementary,Green Bay Area Public School District,Green Bay,513,326,Yes under Community Eligibility Option (CEO),false
Baldwin-Woodville High,Baldwin-Woodville Area School District,Baldwin,533,115,Yes participating without using any Provision or the CEO,false
Bangor Elementary,Bangor School District,Bangor,313,81,Yes participating without using any Provision or the CEO,false
Bangor Middle/High,Bangor School District,Bangor,352,111,Yes participating without using any Provision or the CEO,false
Bannach Elementary,Stevens Point Area Public School District,Stevens Point,368,107,Yes participating without using any Provision or the CEO,false
Banner Preparatory School of Milwaukee,Milwaukee School District,Milwaukee,49,44,Yes under Community Eligibility Option (CEO),true
Banta Bilingual Elementary,Menasha Joint School District,Menasha,184,115,Yes under Community Eligibility Option (CEO),false
Banting Elementary,Waukesha School District,Waukesha,486,242,Yes participating without using any Provision or the CEO,false
Baraboo Early Learning Cooperative,Baraboo School District,Baraboo,116,,No,false
Baraboo High,Baraboo School District,Baraboo,885,,Yes participating without using any Provision or the CEO,false
Barbee Elementary,Milwaukee School District,Milwaukee,289,249,Yes under Community Eligibility Option (CEO),false
Barlow Park Elementary School,Ripon Area School District,Ripon,398,178,Yes participating without using any Provision or the CEO,false
Barneveld Elementary,Barneveld School District,Barneveld,229,30,Yes participating without using any Provision or the CEO,false
Barneveld High,Barneveld School District,Barneveld,118,13,Yes participating without using any Provision or the CEO,false
Barneveld Middle School,Barneveld School District,Barneveld,96,13,Yes participating without using any Provision or the CEO,false
Barrie Elementary,Fort Atkinson School District,Fort Atkinson,212,58,Yes participating without using any Provision or the CEO,false
Barron Area Montessori School,Barron Area School District,Almena,59,34,Yes participating without using any Provision or the CEO,false
Barron High,Barron Area School District,Barron,310,144,Yes participating without using any Provision or the CEO,false
Barton Elementary,Milwaukee School District,Milwaukee,283,256,Yes under Community Eligibility Option (CEO),false
Bay Harbor Elementary,Howard-Suamico School District,Suamico,344,70,Yes participating without using any Provision or the CEO,false
Bay Lane Elementary,Muskego-Norway School District,Muskego,912,116,Yes participating without using any Provision or the CEO,false
Bay Port High,Howard-Suamico School District,Green Bay,1966,365,Yes participating without using any Provision or the CEO,false
Bay View,Green Bay Area Public School District,Green Bay,15,3,No,false
Bay View High,Milwaukee School District,Milwaukee,1021,856,Yes under Community Eligibility Option (CEO),true
Bay View Middle,Howard-Suamico School District,Green Bay,820,179,Yes participating without using any Provision or the CEO,true
Bay View Montessori School,Milwaukee School District,Milwaukee,449,164,Yes under Community Eligibility Option (CEO),false
Bayfield Elementary,Bayfield School District,Bayfield,189,121,Yes under Community Eligibility Option (CEO),false
Bayfield High,Bayfield School District,Bayfield,119,55,Yes under Community Eligibility Option (CEO),true
Bayfield Middle,Bayfield School District,Bayfield,96,56,Yes under Community Eligibility Option (CEO),true
Bayside Middle,Fox Point J2 School District,Milwaukee,340,30,Yes participating without using any Provision or the CEO,false
Bdusd4kids,Beaver Dam Unified School District,Beaver Dam,157,69,No,false
Beaumont Elementary,Green Bay Area Public School District,Green Bay,220,160,Yes under Community Eligibility Option (CEO),false
Beaver Dam High,Beaver Dam Unified School District,Beaver Dam,1031,415,Yes participating without using any Provision or the CEO,false
Beaver Dam Middle,Beaver Dam Unified School District,Beaver Dam,633,313,Yes participating without using any Provision or the CEO,true
Belc--Renewal Head Start,Baraboo School District,Baraboo,15,,No,false
Belleville Elementary,Belleville School District,Belleville,550,116,Yes participating without using any Provision or the CEO,false
Belleville High,Belleville School District,Belleville,275,65,Yes participating without using any Provision or the CEO,false
Belleville Middle,Belleville School District,Belleville,111,25,Yes participating without using any Provision or the CEO,false
Belmont Elementary,Belmont Community School District,Belmont,213,74,Yes participating without using any Provision or the CEO,false
Belmont High,Belmont Community School District,Belmont,168,56,Yes participating without using any Provision or the CEO,false
Beloit Early Learning,Beloit School District,Beloit,43,39,Yes under Community Eligibility Option (CEO),false
Beloit Learning Academy,Beloit School District,Beloit,153,120,Yes under Community Eligibility Option (CEO),true
Beloit Virtual School,Beloit School District,Beloit,46,28,No,false
Ben Franklin Elementary,Franklin Public School District,Franklin,308,80,Yes participating without using any Provision or the CEO,false
Benjamin Franklin Elementary and Early Learning Center,Menomonee Falls School District,Menomonee Falls,526,69,Yes participating without using any Provision or the CEO,false
Benjamin Franklin Junior High,Stevens Point Area Public School District,Stevens Point,757,245,Yes participating without using any Provision or the CEO,false
Benton Elementary,Benton School District,Benton,131,63,Yes participating without using any Provision or the CEO,false
Benton High,Benton School District,Benton,61,20,Yes participating without using any Provision or the CEO,true
Benton Middle,Benton School District,Benton,31,16,Yes participating without using any Provision or the CEO,false
Berlin High,Berlin Area School District,Berlin,441,172,Yes participating without using any Provision or the CEO,false
Berlin Middle,Berlin Area School District,Berlin,276,146,Yes participating without using any Provision or the CEO,true
Berry Elementary,Appleton Area School District,Appleton,368,83,Yes participating without using any Provision or the CEO,false
Bessie Allen Middle,North Fond du Lac School District,North Fond du Lac,339,165,Yes participating without using any Provision or the CEO,true
Bethesda Elementary,Waukesha School District,Waukesha,401,157,Yes participating without using any Provision or the CEO,false
Bethune Academy,Milwaukee School District,Milwaukee,574,552,Yes under Community Eligibility Option (CEO),true
Between the Lakes Virtual Academy,Kiel Area School District,Kiel,111,3,No,false
Big Bend Elementary,Mukwonago School District,Big Bend,455,54,Yes participating without using any Provision or the CEO,false
Big Foot High,Big Foot UHS School District,Walworth,437,145,Yes participating without using any Provision or the CEO,false
Birchwood Elementary,Birchwood School District,Birchwood,86,37,Yes participating without using any Provision or the CEO,false
Birchwood High,Birchwood School District,Birchwood,59,18,Yes participating without using any Provision or the CEO,false
Birchwood Middle,Birchwood School District,Birchwood,36,18,Yes participating without using any Provision or the CEO,true
Birchwood Public Montessori,Birchwood School District,Birchwood,25,12,Yes participating without using any Provision or the CEO,false
Birnamwood Elementary,Wittenberg-Birnamwood School District,Birnamwood,359,135,Yes participating without using any Provision or the CEO,true
Black Creek Elementary,Seymour Community School District,Black Creek,345,120,Yes participating without using any Provision or the CEO,false
Black Hawk Elementary,Black Hawk School District,South Wayne,163,76,Yes participating without using any Provision or the CEO,false
Black Hawk High,Black Hawk School District,South Wayne,96,34,Yes participating without using any Provision or the CEO,true
Black Hawk Middle,Madison Metropolitan School District,Madison,300,211,Yes under Community Eligibility Option (CEO),true
Black Hawk Middle,Black Hawk School District,South Wayne,76,31,Yes participating without using any Provision or the CEO,true
Black River Falls High,Black River Falls School District,Black River Falls,500,249,Yes under Community Eligibility Option (CEO),false
Black River Falls Middle,Black River Falls School District,Black River Falls,327,203,Yes under Community Eligibility Option (CEO),true
Blair-Taylor Elementary,Blair-Taylor School District,Blair,306,151,Yes participating without using any Provision or the CEO,false
Blair-Taylor Middle/High,Blair-Taylor School District,Blair,295,127,Yes participating without using any Provision or the CEO,false
Blakewood Elementary,South Milwaukee School District,South Milwaukee,314,150,Yes participating without using any Provision or the CEO,false
Bloomer Elementary,Bloomer School District,Bloomer,521,162,Yes participating without using any Provision or the CEO,false
Bloomer High,Bloomer School District,Bloomer,400,115,Yes participating without using any Provision or the CEO,false
Bloomer Middle,Bloomer School District,Bloomer,350,107,Yes participating without using any Provision or the CEO,false
Bluff View Elementary,Prairie du Chien Area School District,Prairie du Chien,190,99,Yes participating without using any Provision or the CEO,false
Bluff View Middle,Prairie du Chien Area School District,Prairie du Chien,200,100,Yes participating without using any Provision or the CEO,true
Bobcat Virtual Academy,Birchwood School District,Birchwood,11,8,No,true
Bonduel Elementary,Bonduel School District,Bonduel,288,99,Yes participating without using any Provision or the CEO,false
Bonduel High,Bonduel School District,Bonduel,275,62,Yes participating without using any Provision or the CEO,false
Bonduel Middle,Bonduel School District,Bonduel,212,80,Yes participating without using any Provision or the CEO,false
Boscobel Elementary,Boscobel Area School District,Boscobel,311,183,Yes participating without using any Provision or the CEO,false
Boscobel High,Boscobel Area School District,Boscobel,182,88,Yes participating without using any Provision or the CEO,false
Boscobel Junior High,Boscobel Area School District,Boscobel,158,80,Yes participating without using any Provision or the CEO,true
Bose Elementary,Kenosha School District,Kenosha,304,210,Yes under Community Eligibility Option (CEO),false
Bowler Elementary,Bowler School District,Bowler,156,121,Yes under Community Eligibility Option (CEO),false
Bowler High,Bowler School District,Bowler,138,100,Yes under Community Eligibility Option (CEO),true
Boyceville High,Boyceville Community School District,Boyceville,211,87,Yes participating without using any Provision or the CEO,false
Boyceville Middle,Boyceville Community School District,Boyceville,155,65,Yes participating without using any Provision or the CEO,true
Boyd Elementary,Stanley-Boyd Area School District,Boyd,68,25,Yes participating without using any Provision or the CEO,false
Bradford High,Kenosha School District,Kenosha,1453,944,Yes under Community Eligibility Option (CEO),true
Bradley Technology High,Milwaukee School District,Milwaukee,1048,924,Yes under Community Eligibility Option (CEO),true
Brandon Elementary,Rosendale-Brandon School District,Brandon,95,23,Yes participating without using any Provision or the CEO,false
Brass Community School,Kenosha School District,Kenosha,462,406,Yes under Community Eligibility Option (CEO),false
Brener Elementary,Shawano School District,Shawano,389,221,Yes participating without using any Provision or the CEO,false
Bridges Elementary,Sauk Prairie School District,Prairie du Sac,458,110,Yes participating without using any Provision or the CEO,false
Bridges Virtual Academy,Merrill Area School District,Merrill,674,73,No,false
Brighton Elementary,Brighton #1 School District,Kansasville,196,40,Yes participating without using any Provision or the CEO,false
Brillion Elementary,Brillion School District,Brillion,426,151,Yes participating without using any Provision or the CEO,false
Brillion High,Brillion School District,Brillion,327,63,Yes participating without using any Provision or the CEO,false
Brillion Middle,Brillion School District,Brillion,211,70,Yes participating without using any Provision or the CEO,false
Bristol Elementary,Bristol #1 School District,Bristol,830,152,Yes participating without using any Provision or the CEO,false
Brodhead High,Brodhead School District,Brodhead,313,107,Yes participating without using any Provision or the CEO,false
Brodhead Middle,Brodhead School District,Brodhead,202,89,Yes participating without using any Provision or the CEO,false
Brookfield Central High,Elmbrook School District,Brookfield,1215,121,No,false
Brookfield East High,Elmbrook School District,Brookfield,1374,97,No,false
Brookfield Elementary,Elmbrook School District,Brookfield,641,28,Yes participating without using any Provision or the CEO,false
Brooklyn Elementary,Oregon School District,Brooklyn,363,79,Yes participating without using any Provision or the CEO,false
Brookwood Elementary,Genoa City J2 School District,Genoa City,200,58,Yes participating without using any Provision or the CEO,false
Brookwood High,Norwalk-Ontario-Wilton School District,Ontario,264,137,Yes participating without using any Provision or the CEO,false
Brookwood Middle,Genoa City J2 School District,Genoa City,213,65,Yes participating without using any Provision or the CEO,false
Brown County Institute of Learning,Green Bay Area Public School District,Green Bay,15,3,No,false
Brown Deer Elementary,Brown Deer School District,Brown Deer,709,411,Yes participating without using any Provision or the CEO,false
Brown Deer Middle/High,Brown Deer School District,Brown Deer,904,499,Yes participating without using any Provision or the CEO,true
Brown Street Academy,Milwaukee School District,Milwaukee,245,235,Yes under Community Eligibility Option (CEO),false
Browning Elementary,Milwaukee School District,Milwaukee,279,253,Yes under Community Eligibility Option (CEO),false
Bruce Elementary,Bruce School District,Bruce,199,195,Yes under Community Eligibility Option (CEO),false
Bruce Elementary,Milwaukee School District,Milwaukee,270,256,Yes under Community Eligibility Option (CEO),false
Bruce Guadalupe,United Community Center Inc,Milwaukee,1364,995,Yes under Community Eligibility Option (CEO),true
Bruce High,Bruce School District,Bruce,116,110,Yes under Community Eligibility Option (CEO),false
Bruce Middle,Bruce School District,Bruce,73,73,Yes under Community Eligibility Option (CEO),true
Bryant Elementary,Milwaukee School District,Milwaukee,212,193,Yes under Community Eligibility Option (CEO),false
Bryant Elementary,Superior School District,Superior,283,32,Yes participating without using any Provision or the CEO,false
Bull Early Education Center,Racine Unified School District,Racine,365,234,Yes under Community Eligibility Option (CEO),false
Bullen Middle,Kenosha School District,Kenosha,754,521,Yes under Community Eligibility Option (CEO),true
Burbank Elementary,Milwaukee School District,Milwaukee,552,463,Yes under Community Eligibility Option (CEO),true
Burdick Elementary,Milwaukee School District,Milwaukee,527,306,Yes under Community Eligibility Option (CEO),true
Burleigh Elementary,Elmbrook School District,Brookfield,927,99,Yes participating without using any Provision or the CEO,false
Burlington Alternative School,Burlington Area School District,Burlington,65,39,No,false
Burlington High School,Burlington Area School District,Burlington,880,251,Yes participating without using any Provision or the CEO,false
Butler Middle,Waukesha School District,Waukesha,786,315,Yes participating without using any Provision or the CEO,false
Butte Des Morts Elementary,Menasha Joint School District,Menasha,445,293,Yes under Community Eligibility Option (CEO),false
Butternut Elementary,Butternut School District,Butternut,84,43,Yes participating without using any Provision or the CEO,false
Butternut High,Butternut School District,Butternut,92,48,Yes participating without using any Provision or the CEO,false
C H Bird Elementary,Sun Prairie Area School District,Sun Prairie,333,147,Yes participating without using any Provision or the CEO,false
Caddie Woodlawn Elementary,Durand-Arkansaw School District,Durand,457,177,Yes participating without using any Provision or the CEO,false
Cadott Elementary,Cadott Community School District,Cadott,436,218,Yes participating without using any Provision or the CEO,false
Cadott High,Cadott Community School District,Cadott,230,104,Yes participating without using any Provision or the CEO,false
Cadott Junior High,Cadott Community School District,Cadott,134,70,Yes participating without using any Provision or the CEO,false
Cambria Friesland Elementary,Cambria-Friesland School District,Cambria,165,42,Yes participating without using any Provision or the CEO,false
Cambria Friesland Middle/High,Cambria-Friesland School District,Cambria,163,54,Yes participating without using any Provision or the CEO,false
Cambridge Elementary,Cambridge School District,Cambridge,399,88,Yes participating without using any Provision or the CEO,false
Cambridge High,Cambridge School District,Cambridge,277,58,Yes participating without using any Provision or the CEO,true
Cameron Academy of Virtual Education,Cameron School District,Cameron,134,48,No,false
Cameron Elementary,Cameron School District,Cameron,432,157,Yes participating without using any Provision or the CEO,false
Cameron High,Cameron School District,Cameron,279,84,Yes participating without using any Provision or the CEO,false
Cameron Middle,Cameron School District,Cameron,319,96,Yes participating without using any Provision or the CEO,false
Camp Douglas Elementary,Tomah Area School District,Camp Douglas,65,36,Yes participating without using any Provision or the CEO,false
Campbellsport Elementary,Campbellsport School District,Campbellsport,338,89,Yes participating without using any Provision or the CEO,false
Campbellsport High,Campbellsport School District,Campbellsport,476,91,Yes participating without using any Provision or the CEO,false
Campbellsport Middle,Campbellsport School District,Campbellsport,258,63,Yes participating without using any Provision or the CEO,false
Canterbury Elementary,Greendale School District,Greendale,350,72,Yes participating without using any Provision or the CEO,false
Capital High,Madison Metropolitan School District,Madison,129,109,Yes under Community Eligibility Option (CEO),true
Career and College Academy,Elkhorn Area School District,Elkhorn,246,94,Yes participating without using any Provision or the CEO,false
Carmen Hi Southeast Campus,Milwaukee School District,Milwaukee,679,674,Yes under Community Eligibility Option (CEO),true
Carmen High School of Science and Technology South Campus,Milwaukee School District,Milwaukee,382,367,Yes under Community Eligibility Option (CEO),true
Carmen Mid/Hi Northwest Campus,Milwaukee School District,Milwaukee,526,518,Yes under Community Eligibility Option (CEO),true
Carmen Middle School South,Carmen High School of Science and Technology Inc,Milwaukee,191,191,Yes under Community Eligibility Option (CEO),false
Carollton Elementary,Oak Creek-Franklin Joint School District,Oak Creek,376,120,Yes participating without using any Provision or the CEO,false
Carson Academy,Milwaukee School District,Milwaukee,326,308,Yes under Community Eligibility Option (CEO),true
Carver Academy,Milwaukee School District,Milwaukee,324,306,Yes under Community Eligibility Option (CEO),true
Case High,Racine Unified School District,Racine,1856,957,Yes under Community Eligibility Option (CEO),false
Cashton Elementary,Cashton School District,Cashton,292,118,Yes participating without using any Provision or the CEO,false
Cashton Middle/High,Cashton School District,Cashton,313,111,Yes participating without using any Provision or the CEO,false
Cass Street Elementary,Milwaukee School District,Milwaukee,312,289,Yes under Community Eligibility Option (CEO),true
Cassville Elementary,Cassville School District,Cassville,92,44,Yes under Community Eligibility Option (CEO),false
Cassville High,Cassville School District,Cassville,79,35,Yes under Community Eligibility Option (CEO),false
Catalyst Academy,New London School District,New London,32,23,Yes participating without using any Provision or the CEO,true
Cedar Grove-Belgium Elementary,Cedar Grove-Belgium Area School District,Cedar Grove,310,72,Yes participating without using any Provision or the CEO,false
Cedar Grove-Belgium High,Cedar Grove-Belgium Area School District,Cedar Grove,265,38,Yes participating without using any Provision or the CEO,false
Cedar Grove-Belgium Middle,Cedar Grove-Belgium Area School District,Cedar Grove,252,57,Yes participating without using any Provision or the CEO,false
Cedar Hills Elementary,Oak Creek-Franklin Joint School District,Oak Creek,295,119,Yes participating without using any Provision or the CEO,false
Cedarburg High,Cedarburg School District,Cedarburg,1073,92,Yes participating without using any Provision or the CEO,false
Central - Denison Elementary,Lake Geneva J1 School District,Lake Geneva,522,208,Yes participating without using any Provision or the CEO,false
Central City Cyberschool,Central City Cyberschool of Milwaukee Inc,Milwaukee,343,321,Yes under Community Eligibility Option (CEO),true
Central Elementary,Rhinelander School District,Rhinelander,269,166,Yes under Community Eligibility Option (CEO),false
Central Heights Middle,Sun Prairie Area School District,Sun Prairie,560,190,Yes participating without using any Provision or the CEO,false
Central High,La Crosse School District,La Crosse,969,379,Yes participating without using any Provision or the CEO,false
Central High,Westosha Central UHS School District,Salem,1309,161,No,false
Central High,Sheboygan Area School District,Sheboygan,183,162,Yes under Community Eligibility Option (CEO),true
Central High,West Allis-West Milwaukee School District,West Allis,961,702,Yes under Community Eligibility Option (CEO),true
Central Middle,Hartford J1 School District,Hartford,419,165,Yes participating without using any Provision or the CEO,false
Central Oaks Academy,Wisconsin Rapids School District,Wisconsin Rapids,88,42,Yes under Community Eligibility Option (CEO),true
Central Sands Community High School,Central Sands Community High School Inc,Amherst,35,,No,false
Central Wisconsin Center,Wisconsin Department of Health Services,Madison,1,,No,false
Central Wisconsin STEM Academy,Nekoosa School District,Nekoosa,32,20,Yes participating without using any Provision or the CEO,false
Cesar Chavez Elementary,Madison Metropolitan School District,Madison,631,204,Yes participating without using any Provision or the CEO,false
Chain Exploration Center,Waupaca School District,Waupaca,139,46,Yes participating without using any Provision or the CEO,false
Chappell Elementary,Green Bay Area Public School District,Green Bay,384,256,Yes under Community Eligibility Option (CEO),false
Charles F Fernandez Center Alt Learning,Stevens Point Area Public School District,Stevens Point,77,58,Yes participating without using any Provision or the CEO,true
Chavez Learning Station,Kenosha School District,Kenosha,149,125,Yes under Community Eligibility Option (CEO),false
Chegwin Elementary,Fond du Lac School District,Fond du Lac,296,223,Yes under Community Eligibility Option (CEO),false
Chequamegon High,Chequamegon School District,Park Falls,196,81,Yes participating without using any Provision or the CEO,false
Chequamegon Middle,Chequamegon School District,Glidden,128,75,Yes participating without using any Provision or the CEO,true
Cherokee Heights Middle,Madison Metropolitan School District,Madison,526,254,Yes participating without using any Provision or the CEO,true
Chetek-Weyerhaeuser High,Chetek-Weyerhaeuser Area School District,Chetek,254,93,Yes participating without using any Provision or the CEO,true
Chetek-Weyerhaeuser Middle,Chetek-Weyerhaeuser Area School District,Chetek,204,84,Yes participating without using any Provision or the CEO,true
Chetek-Weyerhaeuser Roselawn Elementary,Chetek-Weyerhaeuser Area School District,Chetek,429,193,Yes participating without using any Provision or the CEO,false
Chilton Elementary,Chilton School District,Chilton,375,160,Yes participating without using any Provision or the CEO,false
Chilton High,Chilton School District,Chilton,380,115,Yes participating without using any Provision or the CEO,false
Chilton Middle,Chilton School District,Chilton,282,109,Yes participating without using any Provision or the CEO,false
Chippewa Falls High,Chippewa Falls Area Unified School District,Chippewa Falls,1451,482,Yes participating without using any Provision or the CEO,false
Chippewa Falls Middle,Chippewa Falls Area Unified School District,Chippewa Falls,999,404,Yes participating without using any Provision or the CEO,false
Chippewa Valley Montessori Charter School,Eau Claire Area School District,Eau Claire,301,106,Yes participating without using any Provision or the CEO,false
