school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Bob Sikes Elementary School,Okaloosa,Crestview,794,453,Yes participating without using any Provision or the CEO
Boca Ciega High School,Pinellas,Gulfport,1039,587,Yes under Community Eligibility Option (CEO)
Boca Raton Community High School,Palm Beach,Boca Raton,2819,763,Yes under Community Eligibility Option (CEO)
Boca Raton Community Middle School,Palm Beach,Boca Raton,1058,397,Yes under Community Eligibility Option (CEO)
Boca Raton Elementary School,Palm Beach,Boca Raton,335,187,Yes under Community Eligibility Option (CEO)
Bodwell Academy,Palm Beach,Riviera Beach,49,26,Yes under Community Eligibility Option (CEO)
Boggy Creek Elementary School,Osceola,Kissimmee,549,361,Yes under Community Eligibility Option (CEO)
Bok Academy,Polk,Lake Wales,640,411,Yes under Community Eligibility Option (CEO)
Bold Step Infant Care,Gadsden,Quincy,10,7,Yes under Community Eligibility Option (CEO)
Bond Elementary School,Leon,Tallahassee,611,506,Yes under Community Eligibility Option (CEO)
Bonifay K-8 School,Holmes,Bonifay,1136,779,Yes under Community Eligibility Option (CEO)
Bonita Springs Charter School,Lee,Bonita Springs,1287,494,Yes participating without using any Provision or the CEO
Bonita Springs Elementary School,Lee,Bonita Springs,502,286,Yes under Community Eligibility Option (CEO)
Bonita Springs High School,Lee,Bonita Springs,1490,441,Yes under Community Eligibility Option (CEO)
Bonita Springs Middle Center for the Arts,Lee,Bonita Springs,706,276,Yes under Community Eligibility Option (CEO)
Bonneville Elementary,Orange,Orlando,375,234,Yes under Community Eligibility Option (CEO)
Booker High School,Sarasota,Sarasota,1479,920,Yes participating without using any Provision or the CEO
Booker Middle School,Sarasota,Sarasota,811,594,Yes participating without using any Provision or the CEO
Booker T. Washington Senior High,Miami-Dade,Miami,944,530,Yes under Community Eligibility Option (CEO)
Boulevard Heights Elementary,Broward,Hollywood,566,281,Yes under Community Eligibility Option (CEO)
Boulware Springs Charter,Alachua,Gainesville,171,97,Yes under Community Eligibility Option (CEO)
Bowling Green Elementary School,Hardee,Bowling Green,260,215,Yes under Community Eligibility Option (CEO)
Bowman Ashe/Doolin K-8 Academy,Miami-Dade,Miami,841,477,Yes under Community Eligibility Option (CEO)
Boyd H. Anderson High School,Broward,Lauderdale Lakes,2256,1099,Yes under Community Eligibility Option (CEO)
Boyette Springs Elementary School,Hillsborough,Riverview,910,275,Yes under Community Eligibility Option (CEO)
Boynton Beach Community High,Palm Beach,Boynton Beach,1559,867,Yes under Community Eligibility Option (CEO)
Boystown,Miami-Dade,Miami,44,,No
Braden River Elementary School,Manatee,Bradenton,547,222,Yes participating without using any Provision or the CEO
Braden River High School,Manatee,Bradenton,1705,852,Yes participating without using any Provision or the CEO
Braden River Middle School,Manatee,Bradenton,797,494,Yes participating without using any Provision or the CEO
Bradenton Bay High School,Manatee,Bradenton,114,60,No
Bradford Elementary School,Bradford,Starke,745,506,Yes under Community Eligibility Option (CEO)
Bradford High School,Bradford,Starke,785,389,Yes under Community Eligibility Option (CEO)
Bradford Middle School,Bradford,Starke,408,247,Yes under Community Eligibility Option (CEO)
Bradford Virtual Franchise with Flvs,Bradford,Starke,2,,No
Bradford Virtual Instruction Program (District Provided),Bradford,Starke,1,,No
Brandon High School,Hillsborough,Brandon,1835,981,Yes under Community Eligibility Option (CEO)
Brandon Success Center,Hillsborough,Seffner,97,78,Yes under Community Eligibility Option (CEO)
Branford Elementary School,Suwannee,Branford,712,422,Yes under Community Eligibility Option (CEO)
Branford High School,Suwannee,Branford,799,341,Yes under Community Eligibility Option (CEO)
Bratt Elementary School,Escambia,Century,472,207,Yes under Community Eligibility Option (CEO)
Breakfast Point Academy,Bay,Panama City Beach,1089,418,Yes participating without using any Provision or the CEO
Brentwood Elementary School,Miami-Dade,Miami Gardens,330,237,Yes under Community Eligibility Option (CEO)
Brentwood Elementary School,Escambia,Pensacola,390,303,Yes under Community Eligibility Option (CEO)
Brentwood Elementary School,Sarasota,Sarasota,590,364,Yes participating without using any Provision or the CEO
Brevard County Jail Complex,Brevard,Cocoa,10,3,No
Brevard County Juvenile Detention Center,Brevard,Cocoa,28,5,Yes participating without using any Provision or the CEO
Brevard Virtual Franchise,Brevard,Cocoa,215,15,No
Bridge Prep Academy of Miami Gardens,Miami-Dade,Miami Gardens,115,14,Yes under Community Eligibility Option (CEO)
Bridgeprep Academy,Duval,Jacksonville,463,253,Yes under Community Eligibility Option (CEO)
Bridgeprep Academy Charter,Orange,Miami,299,171,Yes under Community Eligibility Option (CEO)
Bridgeprep Academy Collier,Collier,Naples,261,139,Yes under Community Eligibility Option (CEO)
Bridgeprep Academy Interamerican Campus,Miami-Dade,Miami,188,5,Yes under Community Eligibility Option (CEO)
Bridgeprep Academy of Advanced Studies of Hillsborough,Hillsborough,Riverview,91,37,Yes under Community Eligibility Option (CEO)
Bridgeprep Academy of Broward K-8,Broward,Hollywood,140,8,Yes under Community Eligibility Option (CEO)
Bridgeprep Academy of Greater Miami,Miami-Dade,Miami,388,,Yes under Community Eligibility Option (CEO)
Bridgeprep Academy of Hollywood Hills,Broward,Hollywood,350,10,Yes under Community Eligibility Option (CEO)
Bridgeprep Academy of Miami Dade,Miami-Dade,Doral,1316,9,Yes participating without using any Provision or the CEO
Bridgeprep Academy of North Miami Beach,Miami-Dade,North Miami Beach,656,10,Yes participating without using any Provision or the CEO
Bridgeprep Academy of Polk,Polk,Miami,613,356,Yes under Community Eligibility Option (CEO)
Bridgeprep Academy of Riverview,Hillsborough,Riverview,1169,553,Yes under Community Eligibility Option (CEO)
Bridgeprep Academy of St.cloud,Osceola,Miami,737,311,Yes participating without using any Provision or the CEO
Bridgeprep Academy of Tampa,Hillsborough,Tampa,248,28,Yes under Community Eligibility Option (CEO)
Bridgeprep Academy of Village Green,Miami-Dade,Miami,856,217,Yes participating without using any Provision or the CEO
Bridgeprep Academy of Village Green Middle High School,Miami-Dade,Miami,696,255,Yes participating without using any Provision or the CEO
Bridgeprep Academy Osceola County,Osceola,Kissimmee,837,695,Yes participating without using any Provision or the CEO
Bridgeprep Academy South,Miami-Dade,Miami,453,217,Yes under Community Eligibility Option (CEO)
Bridgewater Middle,Orange,Winter Garden,1178,132,Yes under Community Eligibility Option (CEO)
Bright Horizons,Broward,Pompano Beach,152,62,Yes under Community Eligibility Option (CEO)
Brightview Preparatory Academy,Miami-Dade,Hialeah,112,94,Yes participating without using any Provision or the CEO
Broadmoor Elementary School,Miami-Dade,Miami,501,277,Yes under Community Eligibility Option (CEO)
Broadview Elementary School,Broward,North Lauderdale,636,376,Yes under Community Eligibility Option (CEO)
Bronson Elementary School,Levy,Bronson,586,389,Yes under Community Eligibility Option (CEO)
Bronson Middle/High School,Levy,Bronson,537,303,Yes under Community Eligibility Option (CEO)
Brooker Community School Inc,Bradford,Brooker,82,45,Yes under Community Eligibility Option (CEO)
Brooker Creek Elementary School,Pinellas,Tarpon Springs,501,73,Yes participating without using any Provision or the CEO
Brooker Elementary School,Hillsborough,Brandon,686,321,Yes under Community Eligibility Option (CEO)
Brooks Debartolo Collegiate High School,Hillsborough,Tampa,624,69,No
Brookshire Elementary,Orange,Winter Park,608,201,Yes under Community Eligibility Option (CEO)
Brookside Middle School,Sarasota,Sarasota,724,432,Yes participating without using any Provision or the CEO
Brooksville Elementary School,Hernando,Brooksville,687,444,Yes under Community Eligibility Option (CEO)
Brooksville Engineering Science and Technology (B.e.s.t.),Hernando,Brooksville,88,40,Yes under Community Eligibility Option (CEO)
Brookview Elementary School,Duval,Jacksonville,465,263,Yes under Community Eligibility Option (CEO)
Broward Children's Center North,Broward,Pompano Beach,22,,No
Broward Children's Center South,Broward,Ft Lauderdale,20,,No
Broward Detention Center,Broward,Fort Lauderdale,78,28,Yes participating without using any Provision or the CEO
Broward Elementary School,Hillsborough,Tampa,138,104,Yes under Community Eligibility Option (CEO)
Broward Estates Elementary School,Broward,Lauderhill,220,146,Yes under Community Eligibility Option (CEO)
Broward Math and Science Schools,Broward,Margate,267,128,Yes under Community Eligibility Option (CEO)
Broward Virtual Franchise,Broward,Coconut Creek,541,25,No
Broward Virtual Instruction Program,Broward,Coconut Creek,89,3,No
Brown Barge Middle School,Escambia,Pensacola,542,167,Yes participating without using any Provision or the CEO
Browning-Pearce Elementary School,Putnam,San Mateo,679,407,Yes under Community Eligibility Option (CEO)
Brownsville Middle School,Miami-Dade,Miami,477,279,Yes under Community Eligibility Option (CEO)
Brucie Ball Educational Center,Miami-Dade,Miami,435,236,Yes under Community Eligibility Option (CEO)
Bryan Elementary School,Hillsborough,Plant City,618,458,Yes under Community Eligibility Option (CEO)
Bryant Elementary School,Hillsborough,Tampa,852,88,Yes participating without using any Provision or the CEO
Bryceville Elementary School,Nassau,Bryceville,197,87,Yes participating without using any Provision or the CEO
Buchanan Middle School,Hillsborough,Tampa,928,582,Yes under Community Eligibility Option (CEO)
Buck Lake Elementary School,Leon,Tallahassee,696,103,Yes under Community Eligibility Option (CEO)
Buckhorn Elementary School,Hillsborough,Valrico,667,255,Yes under Community Eligibility Option (CEO)
Buckingham Exceptional Student Center,Lee,Fort Myers,60,37,Yes under Community Eligibility Option (CEO)
Buddy Taylor Middle School,Flagler,Palm Coast,1310,584,Yes under Community Eligibility Option (CEO)
Buffalo Creek Middle School,Manatee,Palmetto,1171,579,Yes participating without using any Provision or the CEO
Building Construction Academy at Bowers Whitley,Hillsborough,Tampa,76,47,Yes under Community Eligibility Option (CEO)
Bunche Park Elementary School,Miami-Dade,Miami Gardens,269,211,Yes under Community Eligibility Option (CEO)
Bunnell Elementary School,Flagler,Bunnell,1061,556,Yes under Community Eligibility Option (CEO)
Burnett Middle School,Hillsborough,Seffner,636,413,Yes under Community Eligibility Option (CEO)
Burney Elementary School,Hillsborough,Plant City,357,265,Yes under Community Eligibility Option (CEO)
Burns Middle School,Hillsborough,Brandon,1108,384,Yes under Community Eligibility Option (CEO)
Burns Science and Technology Charter School,Volusia,Oak Hill,1099,392,Yes under Community Eligibility Option (CEO)
Bushnell Elementary School,Sumter,Bushnell,752,333,Yes under Community Eligibility Option (CEO)
Byrneville Elementary School Inc.,Escambia,Century,193,87,Yes under Community Eligibility Option (CEO)
C. A. Weis Elementary School,Escambia,Pensacola,538,481,Yes under Community Eligibility Option (CEO)
C. G. Bethel High School,Miami-Dade,North Miami Beach,269,20,Yes under Community Eligibility Option (CEO)
C. W. Norton Elementary School,Alachua,Gainesville,540,240,Yes under Community Eligibility Option (CEO)
C. W. Ruckel Middle School,Okaloosa,Niceville,1061,262,Yes participating without using any Provision or the CEO
Calhoun Virtual Franchise,Calhoun,Blountstown,1,,No
Calhoun Virtual Instruction Program,Calhoun,Blountstown,30,13,No
Callahan Elementary School,Nassau,Callahan,614,284,Yes participating without using any Provision or the CEO
Callahan Intermediate School,Nassau,Callahan,586,252,Yes participating without using any Provision or the CEO
Callahan Middle School,Nassau,Callahan,704,282,Yes participating without using any Provision or the CEO
Callaway Elementary School,Bay,Panama City,622,418,Yes under Community Eligibility Option (CEO)
Caloosa Elementary School,Lee,Cape Coral,968,510,Yes under Community Eligibility Option (CEO)
Caloosa Middle School,Lee,Cape Coral,1018,587,Yes under Community Eligibility Option (CEO)
Calusa Elementary School,Palm Beach,Boca Raton,858,148,Yes under Community Eligibility Option (CEO)
Calusa Elementary School,Miami-Dade,Miami,695,183,Yes under Community Eligibility Option (CEO)
Calusa Elementary School,Pasco,New Port Richey,417,271,Yes under Community Eligibility Option (CEO)
Calusa Park Elementary School,Collier,Naples,670,344,Yes under Community Eligibility Option (CEO)
Calvin A. Hunsinger School,Pinellas,Clearwater,101,70,Yes under Community Eligibility Option (CEO)
Cambridge Elementary Magnet School,Brevard,Cocoa,477,334,Yes under Community Eligibility Option (CEO)
Camelot Elementary,Orange,Orlando,545,232,Yes under Community Eligibility Option (CEO)
Caminiti Exceptional Center,Hillsborough,Tampa,69,57,Yes under Community Eligibility Option (CEO)
Camp E-Nini Hassee,Citrus,Floral City,17,3,Yes participating without using any Provision or the CEO
Campbell Drive K-8 Center,Miami-Dade,Homestead,844,558,Yes under Community Eligibility Option (CEO)
Campbell Middle School,Volusia,Daytona Beach,962,809,Yes under Community Eligibility Option (CEO)
Campbell Park Elementary School,Pinellas,St Petersburg,502,409,Yes under Community Eligibility Option (CEO)
Cannella Elementary School,Hillsborough,Tampa,617,332,Yes under Community Eligibility Option (CEO)
