school_name,district_name,city_name,total_students,frl_eligible_students,national_school_lunch_program
Palmer Middle School,Cobb County,Kennesaw,803,426,Yes participating without using any Provision or the CEO
Palmetto Elementary School,Fulton County,Palmetto,436,436,Yes under Community Eligibility Option (CEO)
Panola Way Elementary School,DeKalb County,Lithonia,550,550,Yes under Community Eligibility Option (CEO)
Park Creek Elementary School,Dalton Public Schools,Dalton,604,476,Yes under Provision 2
Park Elementary School,Harris County,Hamilton,628,369,Yes participating without using any Provision or the CEO
Park Street Elementary School,Marietta City,Marietta,476,440,Yes participating without using any Provision or the CEO
Parklane Elementary School,Fulton County,East Point,351,351,Yes under Community Eligibility Option (CEO)
Parkside Elementary School,Atlanta Public Schools,Atlanta,650,441,Yes under Community Eligibility Option (CEO)
Parkview High School,Gwinnett County,Lilburn,3216,1800,Yes participating without using any Provision or the CEO
Parkway Elementary School,Columbia County,Evans,795,156,Yes participating without using any Provision or the CEO
Parkwood Elementary School,Houston County,Warner Robins,683,683,Yes under Community Eligibility Option (CEO)
Parsons Elementary School,Gwinnett County,Suwanee,882,299,Yes participating without using any Provision or the CEO
Partee Elementary School,Gwinnett County,Snellville,775,603,Yes participating without using any Provision or the CEO
Pataula Charter Academy,State Specialty Schools II- Pataula Charter Academy,Edison,578,578,Yes under Community Eligibility Option (CEO)
Pate's Creek Elementary School,Henry County,Stockbridge,497,333,Yes participating without using any Provision or the CEO
Patrick Elementary School,Gwinnett County,Buford,999,495,Yes participating without using any Provision or the CEO
Patterson Elementary School,Pierce County,Patterson,465,409,Yes under Community Eligibility Option (CEO)
Paul D. West Middle School,Fulton County,East Point,814,814,Yes under Community Eligibility Option (CEO)
Paul Duke STEM High School,Gwinnett County,Norcross,1509,931,Yes participating without using any Provision or the CEO
Paul J. Blackwell Learning Center,Elbert County,Elberton,161,161,Yes under Community Eligibility Option (CEO)
Paul L. Dunbar Elementary School,Atlanta Public Schools,Atlanta,279,279,Yes under Community Eligibility Option (CEO)
Paulding County High School,Paulding County,Dallas,2099,1241,Yes participating without using any Provision or the CEO
Peace Academy Charter School,State Specialty Schools II- PEACE Academy Charter School,Decatur,241,241,Yes under Community Eligibility Option (CEO)
Peach County Achievement Academy,Peach County,Fort Valley,60,60,Yes under Community Eligibility Option (CEO)
Peach County High School,Peach County,Fort Valley,1162,1162,Yes under Community Eligibility Option (CEO)
Peachcrest Elementary School,DeKalb County,Decatur,729,729,Yes under Community Eligibility Option (CEO)
Peachtree City Elementary School,Fayette County,Peachtree City,460,85,Yes participating without using any Provision or the CEO
Peachtree Elementary School,Gwinnett County,Peachtree Corners,689,514,Yes participating without using any Provision or the CEO
Peachtree Middle School,DeKalb County,Atlanta,1214,673,Yes participating without using any Provision or the CEO
Peachtree Ridge High School,Gwinnett County,Suwanee,3155,1541,Yes participating without using any Provision or the CEO
Pearl Stephens Elementary School,Houston County,Warner Robins,436,436,Yes under Community Eligibility Option (CEO)
Pearson Elementary School,Atkinson County,Pearson,621,535,Yes under Provision 2
Pearson Middle School,Cobb County,Marietta,806,806,Yes under Community Eligibility Option (CEO)
Pebblebrook High School,Cobb County,Mableton,2574,2483,Yes under Community Eligibility Option (CEO)
Peek's Chapel Elementary,Rockdale County,Conyers,591,591,Yes under Community Eligibility Option (CEO)
Peeples Elementary School,Fayette County,Fayetteville,658,111,Yes participating without using any Provision or the CEO
Pelham City Middle School,Pelham City,Pelham,287,287,Yes under Community Eligibility Option (CEO)
Pelham Elementary School,Pelham City,Pelham,578,578,Yes under Community Eligibility Option (CEO)
Pelham High School,Pelham City,Pelham,381,371,Yes under Community Eligibility Option (CEO)
Pepperell Elementary,Floyd County,Lindale,534,388,Yes participating without using any Provision or the CEO
Pepperell High School,Floyd County,Lindale,866,534,Yes participating without using any Provision or the CEO
Pepperell Middle School,Floyd County,Lindale,518,354,Yes participating without using any Provision or the CEO
Pepperell Primary,Floyd County,Lindale,456,315,Yes participating without using any Provision or the CEO
Perry Career Academy - Eula Wilburn Ponds Perry Center For,Clayton County,Jonesboro,887,887,Yes under Community Eligibility Option (CEO)
Perry High School,Houston County,Perry,1615,1072,Yes under Community Eligibility Option (CEO)
Perry Middle School,Houston County,Perry,1164,845,Yes under Community Eligibility Option (CEO)
Peyton Forest Elementary School,Atlanta Public Schools,Atlanta,283,283,Yes under Community Eligibility Option (CEO)
Pharr Elementary School,Gwinnett County,Snellville,816,524,Yes participating without using any Provision or the CEO
Phoenix High School,Whitfield County,Dalton,141,141,Yes under Community Eligibility Option (CEO)
Phoenix High School,Gwinnett County,Lawrenceville,921,425,Yes participating without using any Provision or the CEO
Pickens County High School,Pickens County,Jasper,1219,591,Yes participating without using any Provision or the CEO
Pickens County Junior High School,Pickens County,Jasper,638,372,Yes participating without using any Provision or the CEO
Pickett's Mill Elementary School,Cobb County,Acworth,753,243,Yes participating without using any Provision or the CEO
Pierce County High School,Pierce County,Blackshear,1053,821,Yes under Community Eligibility Option (CEO)
Pierce County Middle School,Pierce County,Blackshear,825,726,Yes under Community Eligibility Option (CEO)
Pike County Elementary School,Pike County,Zebulon,768,329,Yes participating without using any Provision or the CEO
Pike County High School,Pike County,Zebulon,1075,392,Yes participating without using any Provision or the CEO
Pike County Middle School,Pike County,Zebulon,777,336,Yes participating without using any Provision or the CEO
Pike County Primary School,Pike County,Zebulon,805,408,Yes participating without using any Provision or the CEO
Pinckneyville Middle School,Gwinnett County,Peachtree Corners,1157,659,Yes participating without using any Provision or the CEO
Pine Grove Elementary School,Lowndes County,Valdosta,756,587,Yes under Community Eligibility Option (CEO)
Pine Grove Middle School,Lowndes County,Valdosta,733,524,Yes under Community Eligibility Option (CEO)
Pine Hill Middle School,Richmond County,Hephzibah,757,757,Yes under Community Eligibility Option (CEO)
Pine Log Elementary,Bartow County,Rydal,463,282,Yes participating without using any Provision or the CEO
Pine Mountain Middle School,Cobb County,Kennesaw,506,281,Yes participating without using any Provision or the CEO
Pine Ridge Elementary School,Harris County,Ellerslie,635,233,Yes participating without using any Provision or the CEO
Pine Ridge Elementary School,DeKalb County,Stone Mountain,551,551,Yes under Community Eligibility Option (CEO)
Pine Street Elementary School,Rockdale County,Conyers,679,678,Yes under Community Eligibility Option (CEO)
Pinevale Elementary School,Valdosta City,Valdosta,565,544,Yes under Community Eligibility Option (CEO)
Piney Grove Middle School,Forsyth County,Cumming,1024,132,Yes participating without using any Provision or the CEO
Pitner Elementary School,Cobb County,Acworth,802,453,Yes participating without using any Provision or the CEO
Pleasant Grove Elementary School,Whitfield County,Dalton,451,451,Yes under Community Eligibility Option (CEO)
Pleasant Grove Elementary School,Henry County,Stockbridge,522,386,Yes participating without using any Provision or the CEO
Pleasant Valley Innovative School,Murray County,Eton,64,64,Yes under Community Eligibility Option (CEO)
Pleasantdale Elementary School,DeKalb County,Doraville,794,685,Yes under Community Eligibility Option (CEO)
Pointe South Elementary School,Clayton County,Riverdale,508,508,Yes under Community Eligibility Option (CEO)
Pointe South Middle School,Clayton County,Jonesboro,693,693,Yes under Community Eligibility Option (CEO)
Poole's Mill Elementary,Forsyth County,Cumming,1384,304,Yes participating without using any Provision or the CEO
Pooler Elementary School,Savannah-Chatham County,Pooler,340,291,Yes participating without using any Provision or the CEO
Pope High School,Cobb County,Marietta,1793,181,Yes participating without using any Provision or the CEO
Poplar Road Elementary School,Coweta County,Sharpsburg,656,316,Yes participating without using any Provision or the CEO
Portal Elementary School,Bulloch County,Portal,422,398,Yes under Community Eligibility Option (CEO)
Portal Middle/High School,Bulloch County,Portal,523,439,Yes under Community Eligibility Option (CEO)
Porter Elementary School,Bibb County,Macon,400,215,Yes under Community Eligibility Option (CEO)
Porterdale Elementary School,Newton County,Covington,405,405,Yes under Community Eligibility Option (CEO)
Powder Springs Elementary School,Cobb County,Powder Springs,805,763,Yes under Community Eligibility Option (CEO)
Powers Ferry Elementary School,Cobb County,Marietta,475,429,Yes participating without using any Provision or the CEO
Price Academy,Bibb County,Macon,14,5,Yes participating without using any Provision or the CEO
Princeton Elementary School,DeKalb County,Lithonia,751,751,Yes under Community Eligibility Option (CEO)
Promise Career Institute School,Fulton County,College Park,247,190,Yes participating without using any Provision or the CEO
Providence Elementary School,Carroll County,Temple,557,234,Yes under Community Eligibility Option (CEO)
Puckett's Mill Elementary School,Gwinnett County,Dacula,794,246,Yes participating without using any Provision or the CEO
Pulaski County Elementary School,Pulaski County,Hawkinsville,644,644,Yes under Community Eligibility Option (CEO)
